timestamp,icao24,latitude,longitude,groundspeed,track,vertical_rate,callsign,onground,alert,spi,squawk,altitude,geoaltitude,last_position,lastcontact,serials,hour
2022-01-16 11:42:18+00:00,48506d,53.45919334282309,-6.031978831571678,497.0,249.37646861667474,0.0,TFL395,False,False,False,2145,35975.0,36050.0,1642333337.914,1642333337.971,"[91656, -1408236711, 81650811, 701050913, -1408234503, 91338, 390080269, -1408234646, -1408234740, 612321662, -1408232670, -1408236315, -1408233824, -1408235370, -1408234971, 1801938661, 1686393261, 1095690504, -1408236799, -1408234933, 1200855887, -1408233996]",2022-01-16 11:00:00+00:00
2022-01-16 11:42:19+00:00,48506d,53.458541611493644,-6.034886977251858,497.0,249.37646861667474,0.0,TFL395,False,False,False,2145,35975.0,36025.0,1642333338.772,1642333338.981,"[91656, -1408236711, 81650811, 701050913, -1408234503, 91338, 390080269, -1408234646, -1408234740, 612321662, -1408232670, -1408236315, -1408233824, -1408235370, -1408234971, 1686393261, 1095690504, -1408236799, -1408234933, 1200855887, -1408233996]",2022-01-16 11:00:00+00:00
2022-01-16 11:42:20+00:00,48506d,53.45775022345074,-6.03844137752759,497.0,249.37646861667474,0.0,TFL395,False,False,False,2145,35975.0,36025.0,1642333339.775,1642333339.936,"[91656, -1408236711, 81650811, 701050913, -1408234503, 91338, 390080269, -1408234646, -1408234740, 612321662, -1408232670, -1408236315, -1408233824, -1408235370, -1408234971, 1686393261, 1095690504, -1408236799, -1408234933, 1200855887, -1408233996]",2022-01-16 11:00:00+00:00
2022-01-16 11:42:21+00:00,48506d,53.457000732421875,-6.041695731026778,497.0,249.37646861667474,0.0,TFL395,False,False,False,2145,36000.0,36025.0,1642333340.627,1642333341.0,"[91656, -1408236711, 81650811, 701050913, -1408234503, 91338, 390080269, -1408234646, -1408234740, 612321662, -1408232670, -1408236315, -1408233824, -1408235370, -1408234971, 1686393261, 1095690504, -1408236799, -1408234933, 1200855887, -1408233996]",2022-01-16 11:00:00+00:00
2022-01-16 11:42:22+00:00,48506d,53.45626055184057,-6.044903923483446,496.0,249.33577312089102,0.0,TFL395,False,False,False,2145,36000.0,36050.0,1642333341.552,1642333341.98,"[91656, -1408236711, 81650811, 701050913, -1408234503, 91338, 390080269, -1408234646, -1408233825, -1408234740, 612321662, -1408232670, -1408236315, -1408233824, -1408235370, -1408234971, 1686393261, 1095690504, -1408236799, -1408234933, 1200855887, -1408233996]",2022-01-16 11:00:00+00:00
2022-01-16 11:42:23+00:00,48506d,53.45539855957031,-6.048915318080333,496.0,249.33577312089102,0.0,TFL395,False,False,False,2145,35975.0,36050.0,1642333342.603,1642333342.99,"[91656, -1408236711, 81650811, 701050913, -1408234503, 91338, 390080269, -1408234646, -1408233825, -1408234740, 612321662, -1408232670, -1408236315, -1408233824, -1408235370, -1408234971, 1686393261, 1095690504, -1408236799, -1408234933, 1200855887, -1408233996]",2022-01-16 11:00:00+00:00
2022-01-16 11:42:24+00:00,48506d,53.45467777575477,-6.052093505859375,496.0,249.33577312089102,0.0,TFL395,False,False,False,2145,35975.0,36025.0,1642333343.49,1642333343.878,"[91656, 81650811, 701050913, -1408234503, 390080269, -1408234646, -1408233825, -1408234740, 612321662, -1408232670, -1408236315, -1408233824, -1408235370, -1408234971, 1686393261, 1095690504, -1408236799, -1408234933, 1200855887, -1408233996]",2022-01-16 11:00:00+00:00
2022-01-16 11:42:25+00:00,48506d,53.45383983547404,-6.055728687959572,496.0,249.22774531795415,0.0,TFL395,False,False,False,2145,35975.0,36050.0,1642333344.595,1642333344.958,"[91656, 81650811, 701050913, -1408234503, 390080269, -1408234646, -1408233825, -1408234740, 612321662, -1408232670, -1408236315, -1408233824, -1408235370, -1408234971, 1686393261, -1408236799, -1408234933, 1200855887, -1408233996]",2022-01-16 11:00:00+00:00
2022-01-16 11:42:26+00:00,48506d,53.452972412109375,-6.05966622488836,496.0,249.22774531795415,0.0,TFL395,False,False,False,2145,35975.0,36025.0,1642333345.636,1642333345.978,"[91656, 81650811, 701050913, -1408234503, 390080269, -1408234646, -1408233825, -1408234740, 612321662, -1408232670, -1408236315, -1408233824, -1408235370, -1408234971, 1686393261, -1408236799, -1408234933, 1200855887, -1408233996]",2022-01-16 11:00:00+00:00
2022-01-16 11:42:27+00:00,48506d,53.4521484375,-6.063276018415138,496.0,249.22774531795415,0.0,TFL395,False,False,False,2145,36000.0,36050.0,1642333346.601,1642333346.933,"[91656, 81650811, 701050913, -1408234503, 390080269, -1408234646, -1408233825, -1408234740, 612321662, -1408232670, -1408236315, -1408233824, -1408235370, -1408236794, -1408234971, 1686393261, -1408236799, -1408234933, 1200855887, -1408233996]",2022-01-16 11:00:00+00:00
