,error_naive,error_pred,ontrack_error_naive,offtrack_error_naive,ontrack_error,offtrack_error
22,2688.2796567661453,544.263838726355,2630.4169351444493,-554.7560367296476,502.64131638409657,208.7458579440804
23,2496.33424869924,166.2549792943935,2452.8051156544425,464.1462548035872,151.76247127762295,67.8886621748277
24,1777.8395140494374,48.13452689260135,1775.125075641871,-98.20541503899722,-41.17880269073494,-24.92466425314658
25,1382.4241088176893,426.80707814953314,1061.8619049360855,885.1811743851594,425.3156855518307,35.64897729413781
26,2716.3747540775535,26.34754079902503,2657.156718502636,-564.1010351933343,-24.147554571124815,10.539853622837345
27,1691.69076946107,163.42589160788353,1429.484759392796,-904.6496460749361,-118.90488363090137,-112.11445355775274
28,3213.217920568968,739.5769159883807,3141.6955383133572,674.1799089319611,734.6641663680322,85.10333317590295
29,1192.607507307693,178.20575389358078,-438.54897287601284,-1109.0479993562328,174.17019717157947,37.7098546535598
30,4419.069216965601,500.71864118867086,-4418.19509963489,87.8908749257946,496.0911128726072,-67.9173421347376
31,2806.39666846396,401.0771022313748,2797.3489658867625,225.16887843988195,389.82420624609773,94.33944116283783
32,1354.2773494029584,398.04192173214193,-1262.0350529282925,491.25824602360063,395.6250670828938,-43.79700619759741
33,1299.7056789075943,464.7077501710633,137.74019951355376,-1292.3863544709134,458.19511633991544,77.52759786877667
34,1231.7173439260853,538.0801303127989,-963.8057230467296,766.9459847673115,536.5019878553115,-41.18062244233141
35,2481.683402500378,348.2487631854812,-2379.9797339703337,-703.1706593255687,340.76089840642885,-71.82764911551027
36,1078.9055191585967,141.58523650336045,-946.337065409519,518.1537203407698,141.5183441153105,4.351720874904181
37,1042.319344938243,243.84809696957888,491.31983164090485,919.2575481707186,243.79898470981328,4.893817543531668
38,294.7889200300109,243.47446065703855,-112.78840896644212,272.35873801895684,240.03628831567306,-40.77245741761078
39,2220.1489145373835,54.2225392132542,-1812.6283452847658,1281.9671152536375,45.05148400512295,30.173623376536007
40,1946.4575088416752,233.08314773290948,-1936.1665590963075,-199.88969248889464,226.1963235382266,-56.2403500599989
41,963.5731274990161,243.28323108422987,-657.1641667480297,704.7044983399801,243.26922033852884,2.6109313792406823
42,2367.6735941135794,184.82809541199865,2366.628833399089,70.32931953873344,139.03094290966885,-121.78596703756666
43,1718.2155239724336,364.29377724884284,974.205181699795,-1415.3405423321747,359.242703943169,-60.45358389566462
44,2185.9594982844987,353.84659849689746,2156.5439161344393,-357.40350575190837,350.1038995242467,51.329083429774585
45,1644.904310556737,587.9585531068491,-1127.3992300335683,1197.781769358614,587.947588203742,-3.590779428264284
46,250.5780303719742,582.497624334689,-46.54433495651507,246.21733121076946,574.7081311936083,94.94233142021925
47,1573.6267762954985,491.9979601015722,1557.047920634941,227.822307776411,488.2135718297442,60.90567317870677
48,1274.2062690404698,372.2057558385693,-877.3678007997809,924.0277908059855,369.4700006868802,45.04490283924898
49,2354.4140748250447,608.7952063230819,-2223.726258621237,773.5031754638547,602.6938351475688,85.97525409720481
50,165.13846391240793,88.93187313303672,-147.2358337350687,74.78182618583784,-42.48923820680397,78.12517325136635
51,776.5949386347155,242.46311818006185,-776.5941642951932,-1.0966748415093548,242.36553664528108,6.878250085854546
52,1440.2185214065485,331.07888513028456,-1390.0463207806984,376.82969029325255,327.15371480436517,50.82986394646619
53,1061.292902912713,156.4779921156677,820.27988383716,673.4118635315157,113.05220474908448,108.18761952239285
54,3622.6814835820087,305.14757394145903,3621.4243702149515,-95.42883369917581,-296.4361698109711,-72.39225863418906
55,1282.1036499203278,361.4633741301393,927.8724348163782,-884.78387973954,306.5101158045801,191.5915440383734
56,262.5913682920361,165.14210274549836,181.97096672833874,189.3166500058502,162.2865580241724,-30.577560136015826
57,142.41648581180212,305.9272594913121,91.68618830431679,-108.97751284190971,-303.3362787598409,-39.73147477751982
58,654.0589735564706,420.09053977200836,-271.8799238210561,-594.8734721878265,409.7118221825257,92.80239420301507
59,993.424891575542,128.01768883287525,975.0806183806899,190.0284264530148,106.23767848932374,71.42887597680614
60,749.9622703102863,975.297343326066,-730.0220969350521,171.7880812964285,780.7354936113433,584.5143256707524
61,2271.0285052406384,403.6121466378262,2271.0095143052818,9.2874943023578,398.9978264058701,-60.85638369953665
62,3172.6672017013007,172.7795635726034,3085.1756242829524,-739.9382001771866,172.65630073008035,6.525289767002782
63,1073.3836972557945,489.41674862385514,1065.4025205918088,-130.6523273850858,488.5045073189832,-29.868045844736855
64,1332.4326000854726,493.4946913061063,548.2891457780246,1214.3951771942018,491.90770919372983,39.54511326429704
65,1042.3259934126515,406.7820519241912,-1021.6779306783433,-206.4405059780881,405.7066583307148,-29.55918053295852
66,1425.402910413861,555.3841109248423,1421.472221757841,-105.78364612327005,555.182434100858,14.965812160518965
67,3480.357503542205,496.67379553484943,3460.9808591723604,-366.74220496839257,492.5730199606384,63.69206526601229
68,2146.610249712478,599.6910746570622,-1835.1391407132173,-1113.6426259770328,599.6739237855084,-4.535433279686089
69,3146.8550539229295,360.9291816469406,3143.4840889040042,-145.61769537953916,360.8646927749115,6.822585492245192
70,1645.9858260197136,249.10001636925443,1645.7727865695701,26.481586901672927,242.88432315484732,55.299400727083054
71,1718.947629386004,165.87573292499044,1574.3897756419017,-689.9839033818153,-165.84911835732436,-2.971315113038628
72,1296.274165352268,161.28003542275974,-229.06501554024993,-1275.874574719343,139.05060502042738,-81.70788866088593
73,2699.8919601103094,89.0240531992154,2604.948115307009,709.6914208490535,8.055230157943413,-88.65887048186038
74,2960.143488957908,200.29241528693473,-2951.348755642975,228.01315265694882,183.55261436432346,80.1591503291788
75,377.75364605479695,75.46356646209314,-300.93031418677936,228.33914055881678,-57.07538092592064,-49.36750708046543
76,1175.5576956246923,297.84720881025356,143.02736960756033,1166.824351513791,272.46307176988375,120.31971707819943
77,1997.1168380271342,705.5876559671713,1997.018264077342,19.842320252878267,700.4563043710314,84.94060230610762
78,2523.393696026022,449.7066193364789,2463.4393217598413,546.7928795725873,440.891899133644,-88.60235185012561
79,3016.6025999268354,32.421531348915344,-2733.4709439822473,1275.9419439340274,5.000661221661302,-32.033561811869646
80,913.5974282519105,398.9028278868695,-903.4450753501749,-135.8206785950563,-367.4505512473789,-155.253207645249
81,1802.7338603501573,139.3703759176017,1198.9110360208037,1346.2769770595141,-136.19730503753956,-29.570184036035663
82,1232.4842015750721,102.48195657767951,-312.20730544691656,-1192.285161174842,-87.98014950971536,52.55515879756736
83,2760.8830398585224,439.15519781248105,2732.426456710563,-395.3742764098263,434.8844045953562,61.09699178733641
84,1888.0447205029166,63.81501322848888,1855.4068820533232,-349.5399385593887,22.405631017411977,-59.75235235590141
85,1282.6875020131663,171.32739191615104,-1279.847569609305,-85.30783308660284,146.78435160141882,88.35965904043248
86,2116.763227983048,38.87372738784058,2111.81414371594,144.6636987724412,-31.9482991108758,22.14662197596192
87,1000.5118900591818,412.3938434878434,844.0036805294147,537.2911960963049,400.93420289975984,-96.54246263593076
88,3861.136545930133,53.55624664562314,3855.8429372829637,202.11548511275237,25.853992770826373,46.90247981261628
89,918.961763679653,114.8910332036757,-775.5255487588612,-493.00187253953277,-110.69401890338173,-30.76985033479818
90,2291.2363314884337,32.57897139828539,-2281.971647016089,-205.8381134465984,20.176024100533375,-25.579629177628703
91,1773.7682147088885,368.4803159630207,931.5484431510974,-1509.460558469258,363.42283051461817,-60.84068961600189
92,2480.788636362429,111.10609258848626,2418.986439560066,550.2879823596661,-11.367046779217027,-110.52309287112976
93,2632.894850353411,76.53133137815321,2612.4030907391266,-327.84963705053707,54.8601206016759,-53.36114550946479
94,356.11375547695565,111.13957861709672,177.68164543901605,-308.61989520117584,78.89262247722979,-78.2812880186007
95,463.0891227790962,208.42071163074021,-369.4344455432919,-279.23059660866926,207.00469943980045,24.253813030161872
96,2753.8098669125748,113.04285689586237,2751.1868391579833,-120.16554892712895,98.07444106555909,56.21469118350288
97,2544.411935368122,253.85289703138943,2543.9308548498725,-49.47628307128434,243.85727960310595,70.53311644753698
98,1606.2091559547396,620.1430081149784,1594.7307427033052,-191.68127438485487,615.2487158116635,-77.75839636973717
99,2936.959432770075,270.708166081857,-2931.666004193127,-176.25308393168007,260.94814323750745,-72.03455923582486
100,2835.706099340175,366.91850833533783,-2830.741797979673,-167.7198706351735,365.4794552744926,32.46474289578691
101,1465.712038660358,90.12450997397634,1431.7455077537031,313.7141713423126,-81.70066323696989,-38.04509067788638
102,471.20465686166284,90.347381592047,-286.2778563214415,-374.27104834346665,64.20529483804918,63.56358607959536
103,1534.5579483938186,73.3789193418053,1288.8152071626641,-832.9606585937324,72.98620735607346,7.581513011755359
104,973.3359812044047,154.84740601314857,949.5460453207645,-213.88136927474034,-102.32616030714122,116.21994693596325
105,617.3518474415949,75.95002549520252,578.6093189087031,215.2546390012464,62.28208653009264,43.46663168661642
106,1693.42227696575,180.0763663410087,1074.8989124122706,-1308.537861973731,155.27564039230737,-91.19744083766837
107,2599.2760822169876,219.0693755476385,-2365.805431252512,1076.6618842707342,215.2228722269299,-40.871831048080935
108,1543.8202143312606,365.46263251389917,1533.2872452879783,-180.0307685231121,363.8935710289772,-33.82905153515313
109,1378.1569415125798,651.2291484510902,1370.110807751147,148.70416915072695,644.7717934524811,91.48080760685869
110,1567.9223771696766,197.3155971612689,-826.255846539436,1332.5471312073016,-130.64272087440946,147.87131015054706
111,1249.2878781685672,538.9576401880311,-1160.1996474855302,463.310889698669,536.7719150223046,-48.489680967592136
112,545.419686524588,112.29121121098221,105.58426829844021,-535.1024170534673,112.28706745619603,0.9646747208781221
113,1494.797986655442,171.65671010293408,-691.0517901788785,1325.4691411721851,170.99820037339782,-15.021371189809685
114,1346.336320950755,450.70688567417164,-858.2193507284885,-1037.3432581100556,448.20993837281543,47.37666026587196
115,3287.8854523828713,240.13231255384594,-2831.309626337985,1671.4893202760159,238.50971425623547,-27.86832858043094
116,1378.7464469775455,259.60858099410996,-1256.637784624841,-567.2770428162742,259.5970062327423,2.451465025838388
117,2805.6504733410934,266.2655250025917,-2665.492721807273,875.6843772453395,225.35062674855027,-141.82533211292457
118,1292.8865812628096,108.44810479382762,-1262.8027597032656,-277.2812689224646,-88.84725716652291,62.186464181192704
119,2243.0948154854123,193.32475201427832,-2210.9571736155012,378.3420776171881,178.45382744906513,-74.35516935735876
120,246.07252894667596,42.95830922460968,-176.7632928683773,171.19120245077127,10.956070834983633,41.5377038760691
121,1716.853744924112,304.7569557488666,1619.6628085860839,-569.4551500715288,289.6362824201336,94.80309057810929
122,862.9754150482843,252.87735592608232,699.7836654348663,-505.00434509843745,-206.66597635528666,145.72622055513074
123,1766.926780459281,106.24803044759973,-929.8421030782729,-1502.472599033731,88.07873766450905,-59.42036641944136
124,3404.710109897148,381.6779800037858,3348.9483660560772,613.6739964559188,370.7419144443721,90.71115308434881
125,716.9550852993935,125.27171995341958,43.01799815032179,715.6633609259311,125.23968807117109,-2.8327287063442093
126,763.8818195107061,360.8741926747043,719.7303569247507,-255.93680372302447,358.6848960617701,-39.690405336514715
127,1599.987845480486,337.2319675295073,-1458.1319025949767,658.6444111355084,332.67379207380014,55.25891775144217
128,3110.67633989663,42.24661228590138,3099.159090536544,267.43265159174916,39.53338714124732,-14.895890398882987
129,1881.2910803033171,201.23207437091173,-1867.9427785005075,-223.70942107257366,197.36685498639977,39.251398808164694
130,446.371661307687,347.0908171319435,446.1162139454133,15.099128239560486,337.87826066588497,79.43749937351072
131,331.51884682018635,291.98091098335135,-100.93026099912646,315.781298071362,281.62735947478325,77.06414713684285
132,3258.675958803316,633.4064710313083,3232.792482885882,-409.90458289612525,627.1323927742342,-88.93098153961489
133,4210.375197937519,67.9700925170007,4086.8919205325024,1012.2122985290961,66.47905245451491,14.158709740632741
134,2698.6590707328705,441.3567060096234,2690.8433900716673,-205.2379841949737,435.30509277913575,-72.83692841006662
135,2825.2398392732466,542.2281212599411,2798.280391238991,389.36743754977806,539.9153117015903,-50.02790896349714
136,1936.727199010724,596.3797103091255,-1860.8890044099421,-536.660373657399,595.4843407038305,-32.66739727803153
137,3120.0513799896853,146.94375952818925,-3115.131921386716,175.1391621912362,146.37531757748263,12.912585657776315
138,1782.417004658109,160.6571273939662,-1705.591085025629,-517.6576370299995,154.9354634550136,42.4937024329633
139,3283.201027729123,572.4439349079751,3280.423955153399,-135.0098623704871,567.267844843878,-76.80658057164015
140,731.3929235986312,441.72200487699206,704.4071075046274,196.84063499978197,441.71922765273445,-1.5663698226059353
141,1163.4726553823664,465.5601696856493,1065.0349511255513,468.36862907702243,233.81282436883131,402.5889153446734
142,909.2246720597183,117.94304186394933,-728.8374432992006,-543.5857664869334,112.79695430927279,-34.458790209076284
143,1836.9635583395761,199.5167464059534,-1644.5716497843532,-818.4248306308698,-72.55652656658775,185.85608020457542
144,1120.472923384203,192.09853990572805,1023.040801328361,-456.9979112146655,185.42750891895594,50.184539153240216
145,2753.9009804057855,157.4194596782882,2697.4218882231885,554.8745505196609,-156.2187083493343,-19.406221864903035
146,3198.028500725597,236.84225814590553,3158.1232097252973,-503.6309002112512,236.81560438597154,-3.553134244406465
147,2720.6651934756455,248.17751626114435,2715.4499963402145,168.37580694921576,210.92537965086504,-130.77677086045907
148,1083.6187857132898,132.54688759385954,1072.627492856202,-153.94782986376507,129.4947282144259,-28.280607763823006
149,1256.9358919076537,270.2929228180548,-1203.6566566383476,362.07525363642816,268.24005645447374,33.249605092807755
150,446.23445552143414,391.6536244938704,438.63002534645454,-82.02981262370061,390.22707970349296,33.39742273393814
151,170.46082856650372,597.3742974285333,45.97201146524425,-164.14465643882053,597.3741924281353,-0.35418789779194526
152,643.8239367070457,50.893862543873254,-37.91286542979617,-642.7066796851112,17.712191136832445,-47.71229956486041
153,2916.4387278427416,460.54285517909744,-2576.866531282153,-1365.7868549736718,454.8878967746506,-71.94944631093398
154,1032.6777006703212,23.105508741664536,-58.99739405266217,1030.991047951793,21.043745526114936,9.540718444816084
155,2381.169172091051,413.1302682022232,2354.179885574024,-357.49642302470477,409.81897348954,52.20179568578642
156,3551.668204210425,140.54936451409554,3540.8014419345955,-277.6187702465295,121.12392762933024,-71.29598881396393
157,1824.220901974751,281.8492241034025,-1276.1036904760008,1303.5878452774502,262.40025372733913,-102.88387614936585
158,1899.5105666432269,301.55383802673276,-1672.4215805876174,900.6366912213208,301.53289166270304,3.5542192084280515
159,675.3890634154766,521.5738892038602,-653.4911352136357,-170.58640971199407,513.9149781447968,-89.05457392898813
160,2889.2349056141475,443.9669511140262,2824.3757406974632,-608.752835869244,426.7459916346728,122.45208166962257
161,261.40213450027386,276.1076813833775,261.1574344298737,11.307977861026842,256.0653006932989,103.27639371974169
162,2312.4415320038984,141.50476739884834,2245.106900095794,-553.9682717257288,135.8513455465782,39.59812002843549
163,2948.095950388442,329.49729969511355,2947.2232026987936,-71.7295348555715,329.2907749134297,11.664307235514897
164,2063.7970679624086,107.53205688113559,-1869.2104134597323,874.820420397199,-106.80160991181612,-12.51236897362132
165,335.44027926554435,57.240627996356835,333.3815602338876,-37.1068221458691,-55.64468564298144,-13.422311764784954
166,1417.255366641153,120.56936698356012,-1409.0716899791869,152.0846697479621,-109.5457177376821,50.365742128479354
167,2444.374341417852,194.82550052603474,-2438.4271599611047,-170.40805892322192,169.13811478900638,-96.69164276627465
168,2621.525880436163,201.15530604230375,-2621.485300015106,-14.586418385219076,185.10796544787536,-78.73054221025704
169,2278.9987153223838,724.8051793041695,-2128.952728413138,-813.2622114812231,723.6271820805343,-41.306770635509
170,3581.2693413362185,40.98083175592137,-3574.4552260054206,-220.81651314448368,39.546859839510844,-10.745903788942927
171,3473.5610549100847,446.77677468297753,3468.884726211796,180.1809047667756,445.4311812383788,34.64894192766308
172,2362.4002744122513,292.6486038951806,-2336.542897853736,348.5718620777443,276.8039255894055,94.98837897392067
173,1292.4097674851932,282.7390006661824,-1276.4369770940023,202.56270781725,264.81367695698214,99.07097957643589
174,1887.0058976804448,340.0369276078316,1611.3074802599872,982.0791525834322,317.25209142231404,-122.37737791414486
175,693.3676812170532,346.1817910808972,261.3700301258756,642.218380855229,342.97192527275985,-47.032870959302635
176,1073.9784720610978,187.45920893089408,1019.3336087455357,-338.2140631796575,187.33252192487973,-6.890663412259045
177,829.5496848258696,485.67220836502014,818.2509228264446,-136.44818389546774,478.4884670514616,-83.22428057302676
178,341.6532587767349,92.20881068397628,-329.3670870053235,90.79796930763496,85.48091065122802,34.57569496033525
179,2717.9866982202557,184.22245320603307,-2681.8710361333997,-441.6100511209095,178.35378183466534,-46.12852447804551
180,305.99489321304907,159.45231002793977,220.20697473990316,-212.46591008527693,151.2694905619746,50.42400617133572
181,2222.234437810413,402.95912185236955,-2190.9269819950787,371.7053351197699,402.53412332528166,18.502255072821015
182,508.736744357662,40.71155526358943,-498.4337945586506,-101.86671439433987,-17.650756928108763,-36.686257806501835
183,432.6892893956738,466.35202125916646,282.07042074662786,-328.11019322409584,458.56760996322373,-84.85254754647471
184,1861.3891049254912,401.393920892783,1852.7621194227536,179.00259430362257,398.5187099959524,-47.95745523736336
185,3984.1925923161775,258.30876006349956,3959.5070553776995,-442.825576363113,257.99253727263374,12.777567732994711
186,381.06584016189186,444.6849973195156,-222.6256603495505,309.27170884549895,444.3498356124286,-17.261820073946723
187,894.0777445713452,169.37218452279566,829.7531573930339,332.9935601991047,-148.95351519883377,80.62125774220306
188,807.7978602893014,166.510517533016,-802.2206680356843,94.75960565744333,127.19068507149683,107.46293351735818
189,1184.9048827539712,215.19713055850005,1022.4671855318429,-598.7991613928616,213.07351973784068,-30.157589213001273
190,2251.375713033276,156.4376523803559,2216.0066658930186,397.5010162927887,122.43508309657868,97.37756163208725
191,1646.8225566707324,92.74756512574665,-1628.933311775524,-242.0760189435366,-82.98086407668977,-41.42809474065339
192,3132.49963266093,96.55328035406411,2982.7039049224254,-957.0952743490991,78.22629458200521,-56.5966675971284
193,813.7931715025323,6.624819676086679,-772.8150756600489,-254.98271474102478,-1.8608371350916388,-6.358106706978827
194,2242.2970185363565,40.57460632679878,2193.411363218249,465.66351697561254,-40.5646194609439,-0.9001814058902831
195,3851.529361284101,198.03625725559908,3681.4881383613047,1131.7789130119581,192.4734602846933,-46.60822109716713
196,917.1869533517463,294.7293502914073,916.2375369693677,41.72149622155098,281.50914934598933,87.2810904932594
197,1908.5842619561013,74.69328707198703,1875.1549363747001,355.6513033521878,49.86059981071932,55.61481565314733
198,1042.7537843810928,147.0596326424903,977.5051919937164,363.06893899976956,136.83633609614742,53.87348769781278
199,1141.2956646195282,523.5148236526267,-1141.2764922965011,6.6153012573267915,-472.4006822594922,-225.62217529490988
200,825.2725904976205,250.95841110273028,-216.5652056769712,-796.350651608162,-239.39997373520413,75.28463773433832
201,2376.8718551306747,114.94941057271339,2336.4658236219507,-436.40264751595544,-101.90275879275907,53.19017523414448
202,578.6453176074169,278.22921516122267,-342.54034160921987,466.3652194999401,277.94927834613054,12.477773683441796
203,1176.3785318265564,151.56141575744928,1172.0241946351134,-101.1223878887248,130.6932234411907,76.74727417279003
204,3719.5584211677206,284.1242962360357,-3646.4507809911292,733.8334622302868,281.57382816859035,-37.98414145545148
205,2034.1606877353397,159.83016816285877,-1791.20416565196,964.0525610561783,159.82676707040588,-1.042680579054263
206,2477.5015064848026,364.4267602443655,2475.3573162483326,-103.05276090585312,361.56891153207346,45.549816637566096
207,838.3908682869401,403.1543845426725,-253.83980683556723,-799.0397990667369,393.359936469868,88.3256370280026
208,1273.5116743783828,146.66366281089444,496.3878591359008,-1172.7877378624441,-140.5563929405927,-41.88233986583654
209,636.9322568980795,158.3835013246726,-624.9446066211143,122.99161976517672,144.76866454937988,64.24458931654628
210,2322.8429099498458,235.84784522186183,-2309.7601061015584,-246.18577653062079,-223.10906448382593,76.46274544474123
211,3436.5112626737596,116.97139863289388,3427.424608412113,249.74028937012451,109.23652175346977,41.82930089469693
212,2263.169002093956,200.28161155603993,2261.9423299572554,-74.50387900300552,169.379282051284,-106.88022613784108
213,337.80084559413484,267.3066324247337,-337.4319991491981,-15.78154727167572,260.73504465397207,58.90731896413975
214,385.62754011599066,290.00090273352583,0.8426557213766159,385.6266194484572,289.0265184033449,23.752794486141227
215,819.3576403451447,50.54520502620541,797.2110435002595,-189.21282967386438,-23.421889661764933,-44.790990565215786
216,1412.6145086784247,386.8876820229443,1409.2864293950438,-96.90980369268732,377.1438610586632,-86.28201763316959
217,547.5574474014904,208.4474884558871,-322.87293972201394,442.2354836510756,194.68311970080953,74.49052521715402
218,2620.8020734660613,409.5829392964556,2555.477001797743,581.4987545703129,407.59610597265674,40.29390225146736
219,2658.601695108963,149.89819350534933,2528.3207908583518,-822.0443733458985,131.72180096531403,71.54603809171647
220,3535.1254619542324,562.1133305949832,3492.311597255903,-548.5177658280995,526.301114167088,197.42981957917758
221,1684.5557517032844,123.34693400614147,1684.5502712754171,-4.296992266221764,101.76976057003256,69.69492063438815
222,1207.2358241173965,393.1618260743114,1116.3145634428547,-459.6304281461336,386.49541143827423,-72.09381678927957
223,144.55786595698987,389.79853031243255,-141.4670229372968,29.733113380495247,382.8645819294204,73.19567021171767
224,798.3012402169315,242.59230858704314,39.5451380897953,-797.3211725430035,237.21085342801172,-50.81376980253971
225,3103.6869760977074,275.96899791018205,3103.242170819647,-52.54402768245552,272.07390575497345,-46.202571517004145
226,1046.686258081074,278.3487820808997,1035.717357896531,151.13463338225813,278.347939387549,0.6849267300585229
227,1182.3062546022534,102.89811989519772,-921.2720960257611,741.0167371631419,-0.3970069857587024,102.89735401563902
228,1683.363631943897,57.389526340610445,1670.7273053294014,205.8722627701584,55.09853760980821,16.053313890289754
229,424.24738482400073,93.21523776899372,212.43552884427586,367.22879736569763,-83.92828572380523,-40.5601209045701
230,833.8498276159099,86.89108007722895,-599.7785817161047,-579.2850662063546,-44.50675056660936,74.62713280696927
231,4175.282615827701,117.16447368038493,4167.715649190232,251.25920784688867,-96.28680565840808,66.75601058258025
232,1004.7809434076636,179.2026148325865,991.3425966333476,163.78217343608003,164.389887825182,71.34102567008993
233,901.0280048546247,815.6450990027898,866.820337196756,245.914555393551,815.4871056632026,-16.053287025512574
234,3546.24246510344,680.6498937783582,3522.755628861607,407.46582755709414,679.5495182609872,-38.68759661378027
235,2831.3119086729166,142.48035644419141,2722.2314917646404,778.320518448496,140.32894343462578,24.66656860987021
236,2760.837277180339,35.60207493628377,2752.7168212795787,-211.59530456274,-25.26227777953948,25.08635208949581
237,765.6104591704154,406.7865969907132,-762.8695583239689,-64.72566858462653,403.3178977062921,-53.00951689142059
238,653.892204969762,576.3752846229231,-217.67758171199063,616.5966965044793,576.3566909918774,-4.629629904131548
239,1071.9940564797528,327.37765280852506,-664.688504978621,-841.0472332022746,302.8863329064506,-124.24168743582791
240,736.5791369741914,188.34977160394672,380.68577881308704,630.5768492698713,176.1097241698164,-66.79072926754196
241,3736.0500884907597,195.86183222766078,-3720.2564825172904,343.1646368725808,-186.18260320033193,60.810324691816014
242,4778.256845229337,443.48186685789176,4770.213442742328,277.1320798128736,436.69392472184256,-77.29542252161215
243,1573.6768590016266,245.5696777407161,-1503.0012213867801,-466.3112534210086,243.31837110206044,33.17584829238213
244,1661.124905553124,110.266133535693,-1166.6477931836014,1182.484197995351,80.94480163623388,-74.87696102929145
245,1650.4705549973828,67.11798662984098,-1617.3415174191891,-329.0280671091195,37.77453585864033,-55.47890202507443
246,2969.3542532598563,177.10118002041938,-2924.320050572548,-515.1862994798757,142.48612697249098,105.17856998934798
247,404.57375800564387,242.29360681823806,-398.7196625559727,-68.57518762687074,241.1586332140318,-23.424464376608796
248,1527.6862007234895,54.168232417801384,1523.1735162952589,-117.33527661239305,53.28659066263298,-9.733275852555746
249,2442.9203985710733,193.2398278436948,-1910.2822610815174,1522.7218251381103,192.49690592286248,16.92844574039311
250,2058.796401936972,467.6705701719482,2058.5857787909713,29.448531172055368,461.5246822611225,75.56937123415165
251,1306.9404188828005,250.0351311172561,1138.3821759086547,642.011900265896,246.17662731830453,-43.75654185385379
252,1229.5361864213187,37.07312181933187,1111.6551854477063,-525.3398732122904,-29.85485496316985,21.979626852135436
253,2637.7863026282907,109.76900544093313,2636.5431194006214,80.97504476485028,-99.75418084541347,-45.807619009856325
254,779.9535193052458,566.9817909807704,-767.9943786092097,-136.05927642499174,560.33597872495,-86.55600643580037
255,1674.0314434616193,85.0737360201125,-647.5016045945716,1543.7366827751578,-26.186736709002545,-80.94316142178515
256,2439.2553849170827,76.71351899679026,-2032.0806981197225,-1349.3016227575827,37.596492413416144,66.86903435132619
257,1505.974737383116,377.0833916506753,138.30393596762534,-1499.610593098091,366.9812823760107,-86.69845814335602
258,2059.968348994815,526.6559024644512,-2001.4376095142106,-487.5624001935205,522.6106244709658,-65.15040130891404
259,1492.441010141958,141.01508029329423,-778.1581393509737,1273.518778391343,140.95744288333034,4.031397514123924
260,3359.5083380986484,140.98469974558947,3291.578664524866,-672.1652839882777,135.94624648341602,-37.35376325652221
261,697.9226687899637,138.18770691142538,421.92004331655903,555.9492141002254,114.88879920965964,-76.78805999372891
262,3093.4712770712745,101.37478629989178,3088.3623327227415,-177.71506375185754,17.109464441628518,-99.92053604674754
263,1070.2970180626605,326.9231245458477,-978.909994221676,-432.7481139031586,322.610844171778,52.9242154934073
264,2508.702325638496,189.80635006549534,2508.0014353537613,59.29720842899337,-189.67374018377527,7.093857193592143
