,waypoint,flight_id,formation_time,time,age,longitude,latitude,altitude,level,continuous,segment_length,sin_a,cos_a,width,depth,sigma_yz,air_temperature,specific_humidity,air_pressure,rhi,rho_air,q_sat,n_ice_per_m,iwc,u_wind,v_wind,vertical_velocity,tau_cirrus,air_temperature_lower,u_wind_lower,v_wind_lower,dT_dz,ds_dz,dsn_dz,sdr,top_net_solar_radiation,rsr,top_net_thermal_radiation,olr,area_eff,plume_mass_per_m,r_ice_vol,terminal_fall_speed,diffuse_h,diffuse_v,n_ice_per_vol,tau_contrail,dn_dt_agg,dn_dt_turb,rf_sw,rf_lw,rf_net,persistent,ef,timestep,age_hours,x,y,x_proj,y_proj
723130,127,1,2021-01-30 10:39:32,2021-01-30 10:57:28,0 days 00:17:56,6.1076312092588125,49.69853342550516,9333.587707781795,292.46808982111406,True,236.49471300527597,0.00678482803113823,-0.999976982789398,876.0147375332568,183.67691463748133,-12017.956786228155,222.21053,0.00015282314,29246.808982111404,2.0514336824410444,0.4585179459988762,7.449577249055123e-05,5214370253336.551,8.07746847031447e-05,24.582941,7.2942038,-0.045704357,1.0724806,223.88348,23.70517,6.8960094,0.0018348421794794944,0.01036109890105896,-0.00434431101444952,520.8817023285261,,,,,101332.77997423471,46462.898136142154,5.722343431473666e-06,0.007762874887037155,34.955455879157846,1.776273623938149,51457882.18444592,1.0882221661116398,6.304640489770202e-17,1.7829985916333344e-05,,,,True,,1202,0.29888888888888887,724086.5184272969,5509749.914271326,,
723131,128,1,2021-01-30 10:39:33,2021-01-30 10:57:28,0 days 00:17:55,6.104343481354448,49.69854780746271,9336.751341424671,292.32915924705003,True,237.33356464119518,0.04253958285122762,-0.9990947822358215,914.8678815621544,184.90392209275254,-13113.01470254454,222.18198,0.0001524606,29232.915924705005,2.052880890271012,0.458359028100788,7.426665898885654e-05,4110548215009.82,8.051080883549901e-05,24.58178,7.312136,-0.046989944,1.0722468,223.85449,23.704617,6.913494,0.0018382001509539237,0.010330717123067672,-0.004670490159227443,520.8703977095931,,,,,104227.78561568793,47773.74651590401,6.2454240741162835e-06,0.009016558885017945,35.32016440372981,1.83969428293463,39438122.864534095,0.9798403070479743,8.480491788453289e-17,1.8394033815634473e-05,,,,True,,1202,0.2986111111111111,723849.4171366986,5509741.703436945,,
723132,129,1,2021-01-30 10:39:34,2021-01-30 10:57:28,0 days 00:17:54,6.101047147137564,49.6986385412968,9340.653700731209,292.1578612471853,True,237.36175047033964,0.042413443393212,-0.9991001450402912,914.1633272578056,184.77954804605778,-13099.212843560354,222.14738,0.00015201238,29215.78612471853,2.0544820312807537,0.4581617731145048,7.39906091244174e-05,4105319042647.491,8.034310557280712e-05,24.583714,7.331064,-0.048221204,1.0715731,223.81932,23.707235,6.9320097,0.0018425843764754291,0.010328530476372817,-0.0046746399558500115,520.857370937442,,,,,104052.07445293911,47672.68292760105,6.2393275168028144e-06,0.009003004423512932,35.2651987962572,1.8368814910233686,39454466.0856738,0.9792962747092981,8.465490894136515e-17,1.8398267412686845e-05,,,,True,,1202,0.29833333333333334,723611.3447247443,5509741.964047577,,
723133,130,1,2021-01-30 10:39:35,2021-01-30 10:57:28,0 days 00:17:53,6.097750396952904,49.698729016701435,9344.553633948715,291.986750955048,True,237.09421394718638,0.04288586385339222,-0.9990799781206449,914.3904753609092,184.6544375235342,-13101.460530505014,222.11282,0.0001515645,29198.6750955048,2.0560640246885096,0.4579646669207971,7.371584554897138e-05,4105297415723.629,8.017313575688583e-05,24.585613,7.3500094,-0.049445953,1.0708919,223.78418,23.70982,6.950543,0.0018469692388691783,0.010326361808353194,-0.00468431024082134,520.8443457438018,,,,,103968.3556172444,47613.83335055431,6.232368860423307e-06,0.008987329203894286,35.21006568281517,1.8338856039589526,39486028.141458035,0.9790098790007412,8.438701648224997e-17,1.8396305166778638e-05,,,,True,,1202,0.2980555555555556,723373.2442739541,5509742.205159052,,
723134,131,1,2021-01-30 10:39:36,2021-01-30 10:57:28,0 days 00:17:52,6.09445746092257,49.69882039627005,9348.612338760659,291.8087607100586,True,255.83307930194457,0.008115762876501823,-0.9999670666541636,858.2433761962864,184.2160518181971,-12126.997777591665,222.07698,0.00015109862,29180.87607100586,2.0576717742102386,0.45775937165480074,7.343183709398557e-05,4037982867218.6763,8.009586595178998e-05,24.58819,7.3692646,-0.05066014,1.0701079,223.74773,23.713097,6.9693937,0.0018515838307226317,0.010330745817367048,-0.004369698477935611,520.8313105331074,,,,,98046.53111052542,44881.71847408699,6.142602146011324e-06,0.008768616399520328,35.05795799368619,1.8221718051916924,41184352.17934185,1.0251045901428368,8.480929879545886e-17,1.8721488148267057e-05,,,,True,,1202,0.29777777777777775,723135.4154305072,5509742.5685744565,,
723135,132,1,2021-01-30 10:39:37,2021-01-30 10:57:28,0 days 00:17:51,6.090901962115026,49.69883900640933,9341.503035554433,292.12058961034,True,233.9001950190984,0.00731799837058049,-0.9999732230914227,912.2010501455705,209.67005063008978,-13542.770436264896,222.13208,0.00015190337,29212.058961034,2.0566663272550865,0.45813486806245024,7.385902444145827e-05,631215920506.8779,7.942389865693636e-05,24.541868,7.368113,-0.052141704,1.0759177,223.80435,23.666384,6.9672804,0.0018402652983795064,0.00984183453151556,-0.004162380795902623,520.8190054426651,,,,,123791.40218515306,56713.15770736081,1.2293240565234053e-05,0.028711310399198792,43.26621053037462,3.273475881138287,5099028.764233377,0.6019880995442168,8.809173275284367e-16,2.2974561541965637e-05,,,,True,,1202,0.2975,722878.9905910381,5509734.074318415,,
723136,133,1,2021-01-30 10:39:38,2021-01-30 10:57:28,0 days 00:17:50,6.0876504329784495,49.69885435183149,9345.303449403084,291.9538619658521,True,233.93095115505434,0.007181534223303781,-0.9999742124506009,912.4648969833825,209.6760722794774,-13556.517919122605,222.09837,0.00015146831,29195.386196585212,2.0582343486775585,0.4579428788668665,7.359138186591603e-05,631449280327.3285,7.9262145665356e-05,24.543541,7.38722,-0.05338312,1.0752674,223.77008,23.668724,6.9859757,0.0018445353686715293,0.009837276612628497,-0.004165275490047906,520.8077865709201,,,,,123789.96687581133,56688.733805943084,1.228161242145405e-05,0.028669512805859103,43.24865728666711,3.268527384901462,5100973.013110275,0.6015826300411473,8.779817764847518e-16,2.295325665203381e-05,,,,True,,1202,0.2972222222222222,722644.4959400401,5509726.130874618,,
723137,134,1,2021-01-30 10:39:39,2021-01-30 10:57:28,0 days 00:17:49,6.084398471246232,49.698869412225235,9349.100738827632,291.78734836058777,True,233.87439434243169,0.007216416910391785,-0.9999739613244814,913.0339878236346,209.68339095598714,-13575.513166037988,222.06468,0.00015103364,29178.73483605878,2.0597893393688427,0.4577511391163415,7.332480139036126e-05,631942604567.6259,7.909925238425405e-05,24.54518,7.4063425,-0.054618154,1.0746106,223.73586,23.671028,7.0046864,0.001848590722939889,0.009832720571829432,-0.00416969298656943,520.7965698518594,,,,,123827.95022599952,56682.38527039292,1.226954068939793e-05,0.02862596024341186,43.23164489929175,3.263512931534388,5103392.274638009,0.6011259121811594,8.746571485051052e-16,2.292873239979971e-05,,,,True,,1202,0.29694444444444446,722409.9714329413,5509718.164640012,,
723138,135,1,2021-01-30 10:39:40,2021-01-30 10:57:28,0 days 00:17:48,6.081147319721339,49.698884542232506,9353.00279102045,291.61632096073475,True,214.48278383225556,0.048384839185824556,-0.9988287677760197,979.167478669033,209.30653343317394,-14791.756260279317,222.03017,0.00015058712,29161.632096073474,2.061349496740221,0.45755394153699264,7.305268656991792e-05,690383394646.3049,7.88900004391584e-05,24.54725,7.4256854,-0.05584459,1.0738835,223.70074,23.673775,7.023623,0.0018530865981347233,0.009834865456355665,-0.00453971638773871,520.7853515929162,,,,,131422.196234834,60132.74389269641,1.2139335078755795e-05,0.028113109402826113,43.085783301060594,3.207400675718749,5253171.948311391,0.6002939750823657,7.922638141436203e-16,2.2298363245046834e-05,,,,True,,1202,0.2966666666666667,722175.5050494707,5509710.218716306,,
723139,136,1,2021-01-30 10:39:41,2021-01-30 10:57:28,0 days 00:17:47,6.078176789428426,49.698977577422724,9368.769690040897,290.9260823863761,True,227.07587883835097,0.042911284042149264,-0.9990788866260031,911.7957870397079,181.7554092582604,-12973.102647004833,221.8992,0.00014879245,29092.60823863761,2.0654522220815115,0.4567403495458744,7.203867702796475e-05,6533552947977.67,7.937410508318704e-05,24.601072,7.466824,-0.056730896,1.0660856,223.56694,23.729427,7.0649514,0.0018743457623415338,0.010359399765885822,-0.004737108230093098,520.7733454604241,,,,,101474.82330841795,46347.646267992655,5.272699916685526e-06,0.006759214737856975,34.22230695612016,1.6894202235003717,64385950.474827506,1.14749704784432,4.654187874008296e-17,1.7756426136360422e-05,,,,True,,1202,0.29638888888888887,721960.9154209965,5509711.772056197,,
723140,137,1,2021-01-30 10:39:42,2021-01-30 10:57:28,0 days 00:17:46,6.075023026619192,49.69906514835494,9372.836784851032,290.7482491412959,True,227.10644030723174,0.042776561100911936,-0.9990846639901846,910.4750653386556,181.54066332197252,-12942.316513003732,221.86346,0.00014832623,29074.82491412959,2.0669239008420592,0.4565346813154534,7.176182501092952e-05,6539446232698.557,7.91877527786268e-05,24.604187,7.4857297,-0.057850104,1.0651762,223.5306,23.733227,7.0834804,0.0018789703336813091,0.010359097195112597,-0.004741765213592972,520.7608443483509,,,,,101191.40486602875,46197.385772375455,5.261289106726136e-06,0.006735381020015383,34.140489512009076,1.6859812012470705,64624522.61984488,1.1498234226403687,4.630658316256268e-17,1.7767472189570973e-05,,,,True,,1202,0.2961111111111111,721733.1409750413,5509712.185269918,,
723141,138,1,2021-01-30 10:39:43,2021-01-30 10:57:28,0 days 00:17:45,6.0718688149635796,49.699152455973625,9376.902482426194,290.57056497641975,True,226.3021323169814,0.04444974658213007,-0.9990116215684302,911.9401662052912,181.32253985397463,-12958.38732569424,221.82774,0.00014786025,29057.056497641974,2.068383828411143,0.4563291529512541,7.148588565753473e-05,6569871896701.53,7.89963368856596e-05,24.607275,7.504655,-0.058962833,1.064259,223.49426,23.736998,7.1020284,0.0018835964816611296,0.010358896722031705,-0.004763124477269834,520.7483450432226,,,,,101177.78941410611,46170.374940819405,5.2478953902603404e-06,0.006707242899479584,34.05783920138378,1.6821659195349445,64933933.96659411,1.1526632814602047,4.588482147707996e-17,1.776096438211311e-05,,,,True,,1202,0.29583333333333334,721505.3360755169,5509712.57746889,,
723142,139,1,2021-01-30 10:39:44,2021-01-30 10:57:28,0 days 00:17:44,6.0687261390949345,49.69924285506201,9381.486004311666,290.37035566000736,True,226.41630828028573,0.04403028683650063,-0.9990301966612899,908.3763428220075,179.9673220064992,-12851.08313313241,221.78784,0.00014733562,29037.035566000737,2.069924010698331,0.4560967690213077,7.117924302746418e-05,8371552287401.731,7.898399019949904e-05,24.612589,7.524555,-0.06005344,1.0630239,223.45364,23.74305,7.121578,0.001889019812327888,0.010383156996986833,-0.004776449550090161,520.7358134297555,,,,,99827.33142762462,45530.92332415884,4.817930484639105e-06,0.005796221241223117,33.62921495247691,1.6267101906548787,83860323.2970437,1.1839455480781045,3.3873214402790383e-17,1.754477331084528e-05,,,,True,,1202,0.29555555555555557,721278.3495205137,5509713.35687875,,
723143,140,1,2021-01-30 10:39:45,2021-01-30 10:57:28,0 days 00:17:43,6.0655817186303125,49.69933244853246,9385.721691645389,290.1854391614945,True,233.78718321187017,0.0106995395536689,-0.999942758288363,872.6579962066864,179.70254192617884,-11881.871465298555,221.75078,0.00014685052,29018.54391614945,2.0713695702518993,0.45588250770631256,7.089537457189185e-05,8389583309827.447,7.880027152541441e-05,24.616398,7.5438027,-0.06114387,1.0619838,223.41592,23.747559,7.140459,0.0018939868947612127,0.010383828734899427,-0.004472859891700499,520.7232913048789,,,,,97959.98747537714,44658.244745153905,4.7798067969449415e-06,0.005719037779862001,33.5325018455492,1.6275058938756244,85642960.21307905,1.1984453249344575,3.352237571019638e-17,1.7318856251963036e-05,,,,True,,1202,0.29527777777777775,721051.2415774523,5509714.051115196,,
723144,141,1,2021-01-30 10:39:46,2021-01-30 10:57:28,0 days 00:17:42,6.0623319350439715,49.69935489430466,9389.975443424586,289.99983000490596,True,233.8247583247848,0.010553635257888596,-0.999944308840669,870.3790233595644,179.32906308329348,-11827.502585334025,221.7135,0.0001463648,28999.983000490596,2.072839495641871,0.455667505911626,7.06107701484607e-05,8396005844862.854,7.859914374691128e-05,24.619804,7.5639215,-0.062306706,1.0609828,223.378,23.75167,7.1601906,0.0018988483236307729,0.010386969450108724,-0.004479192171032873,520.7119000635612,,,,,97494.92033103024,44425.26718629323,4.766201460225015e-06,0.005692254700093831,33.40336454912973,1.6236545406377476,86117367.10338755,1.1902414014431504,3.333396584413028e-17,1.7349701684914036e-05,,,,True,,1202,0.295,720816.8426172333,5509706.981265575,,
723145,142,1,2021-01-30 10:39:47,2021-01-30 10:57:28,0 days 00:17:41,6.059081621279233,49.69937703693498,9394.224577849352,289.8145183102546,True,235.22775850204022,0.007778730361240052,-0.9999697452193076,863.9723539670886,178.96259572851972,-11706.253253330673,221.67627,0.00014587966,28981.451831025457,2.074286389772797,0.4554528154084864,7.032763756769129e-05,8353451085509.663,7.840443439632169e-05,24.623165,7.5840545,-0.06346251,1.0599754,223.34013,23.75574,7.179937,0.0019037114461676198,0.010389956036111432,-0.004460814707384198,520.7005110517974,,,,,96628.31795943415,44009.639462810694,4.755412401377331e-06,0.00567125890807927,33.27654668018462,1.6203316541318742,86449306.59991984,1.1836142735239692,3.3357330389698866e-17,1.7411712397107285e-05,,,,True,,1202,0.2947222222222222,720582.4069065752,5509699.886324905,,
723146,143,1,2021-01-30 10:39:48,2021-01-30 10:57:28,0 days 00:17:40,6.055811520856679,49.699393444145116,9397.617717087214,289.6666068311618,True,253.56592168206538,-0.02405376071565434,-0.9997106664407627,814.1519882018929,180.53001018805014,-10930.18551891268,221.64598,0.00014549156,28966.66068311618,2.0755683123539983,0.45528258196738147,7.009721674127256e-05,5302120300970.36,7.801981907039858e-05,24.622795,7.6026263,-0.06463961,1.0594728,223.30936,23.755993,7.1980796,0.001907429369854583,0.010351006464788058,-0.004150752517873082,520.6891799414688,,,,,92785.9900562973,42243.84512323082,5.4494618858469624e-06,0.0071600355848476845,33.735052716648184,1.7099266291558863,57143543.95263049,1.0498488557893233,5.759434891550915e-17,1.825452904444215e-05,,,,True,,1202,0.29444444444444445,720346.5707057075,5509692.1059589805,,
723147,144,1,2021-01-30 10:39:49,2021-01-30 10:57:28,0 days 00:17:39,6.052288467099402,49.69933856339835,9390.394181234942,289.9815639042584,True,237.61798200672814,0.029501542457296054,-0.9995647347684092,920.6606899365545,205.74882840190148,-13892.848781292045,221.70172,0.00014630664,28998.15639042584,2.0749420509771994,0.4556630248513578,7.051119507615325e-05,637659612911.3854,7.723895966149394e-05,24.57638,7.6015997,-0.06618107,1.065362,223.36664,23.709171,7.1960864,0.001895953817571865,0.009855258251846808,-0.004436099071226406,520.6785756167462,,,,,120473.67080526224,54895.39725407251,1.2007202376529592e-05,0.0276356074651783,41.71985121982471,3.1139581846097366,5292937.524433203,0.5679079455317061,8.311901591292017e-16,2.310762432973927e-05,,,,True,,1202,0.2941666666666667,720092.8198041765,5509675.670322451,,
723148,145,1,2021-01-30 10:39:50,2021-01-30 10:57:28,0 days 00:17:38,6.048986572081731,49.69940154911436,9394.27360264052,289.8123808186802,True,237.64942705017333,0.029356026200192866,-0.9995690189905515,921.1433083244295,205.8111557122995,-13913.258586064761,221.66743,0.00014586218,28981.23808186802,2.0763170522228886,0.45546763042414845,7.025043907682012e-05,637800556714.3876,7.7058416348823e-05,24.577915,7.620966,-0.06732934,1.0645735,223.33179,23.711384,7.2150416,0.0019002478899460583,0.009849609278139842,-0.004438333441442897,520.6661008922414,,,,,120532.72613610727,54898.7551617756,1.1997200375877656e-05,0.02760080185532394,41.72120330968511,3.1101512399158975,5291513.576106908,0.5658723042164204,8.283548218746695e-16,2.308162984002306e-05,,,,True,,1202,0.29388888888888887,719854.4807419579,5509672.995552157,,
723149,146,1,2021-01-30 10:39:51,2021-01-30 10:57:28,0 days 00:17:37,6.045684220899659,49.69946423222446,9398.150028902124,289.64340819490354,True,237.61260339434904,0.029353141190258333,-0.9995691037153284,921.8678136751261,205.8747266097129,-13937.882690550749,221.63318,0.00014541813,28964.340819490353,2.077681286756402,0.45527242248181815,6.999058701403357e-05,638173714241.9987,7.687697999674678e-05,24.579416,7.6403484,-0.06847116,1.0637783,223.29697,23.71356,7.234013,0.0019045425073213095,0.009843962348689521,-0.004441813853857242,520.6536285623226,,,,,120622.02073513065,54915.87958473503,1.198668613745185e-05,0.027563991054758975,41.7230467861088,3.106197028814273,5290689.961523198,0.5637907304979756,8.251893757208037e-16,2.305268362711665e-05,,,,True,,1202,0.2936111111111111,719616.1106540347,5509670.296306524,,
723150,147,1,2021-01-30 10:39:52,2021-01-30 10:57:28,0 days 00:17:36,6.042382396821608,49.6995268990868,9402.112846560083,289.47075225734176,True,219.71027387639108,0.06942440180694447,-0.997587215452237,983.3257326750828,205.61639334055312,-15073.764942842969,221.59824,0.00014496435,28947.075225734177,2.0790371686978584,0.45507278896071385,6.972667355171232e-05,691257561130.1139,7.665162325721908e-05,24.581266,7.65992,-0.069603816,1.0629224,223.26144,23.716093,7.2531776,0.0019089537737670525,0.009844060669763774,-0.004796591653699155,520.6411555878127,,,,,127462.07940801691,58004.523962938234,1.1874858989199542e-05,0.027130281412326197,41.6188193317365,3.059750935278897,5423240.891256291,0.5520987088967406,7.54345113453723e-16,2.2514599700949275e-05,,,,True,,1202,0.29333333333333333,719377.7791358471,5509667.607292973,,
723151,148,1,2021-01-30 10:39:53,2021-01-30 10:57:28,0 days 00:17:35,6.039342406067448,49.6996636950896,9417.46091485429,288.8028387661679,True,222.80858685726005,0.018835827906263824,-0.9998225900563987,878.1766721354545,179.86498466206018,-12097.491521120148,221.4712,0.00014322207,28880.283876616788,2.08218629918123,0.4542831656154523,6.878446674705742e-05,6622595344230.917,7.709743729851231e-05,24.632257,7.700678,-0.07029827,1.0551548,223.13165,23.76887,7.2941055,0.0019297200570409245,0.010341526651676944,-0.004581253031325371,520.6279181557514,,,,,98042.32186904909,44538.976342960705,5.1297712957488645e-06,0.00646225284543632,33.45629967338371,1.6551584020946535,67548332.37299737,1.1840155035696711,4.3591942746499014e-17,1.761757588405035e-05,,,,True,,1202,0.29305555555555557,719157.9916151727,5509673.932866301,,
723152,149,1,2021-01-30 10:39:54,2021-01-30 10:57:28,0 days 00:17:34,6.0362456135995615,49.6997013884012,9421.638924723587,288.6212374086248,True,222.84328289268166,0.018684387419845495,-0.9998254315963088,876.8216993823094,179.64855762340713,-12067.022291126621,221.43475,0.0001427453,28862.123740862477,2.083451250808045,0.45407225413608837,6.851386383593348e-05,6628460461773.888,7.689204563545463e-05,24.635866,7.72014,-0.07133858,1.0540535,223.09456,23.77316,7.313208,0.0019345891097196954,0.01034128310645732,-0.004585729218374641,520.6166815286284,,,,,97759.95481695549,44390.08304797713,5.117983944794721e-06,0.006438019704061431,33.37504784788264,1.6517042815579792,67803432.13317697,1.1825715111902868,4.335398343990133e-17,1.762827743033092e-05,,,,True,,1202,0.2927777777777778,718934.5556781711,5509669.086081375,,
723153,150,1,2021-01-30 10:39:55,2021-01-30 10:57:28,0 days 00:17:33,6.033148327018296,49.69973878414982,9425.814935309676,288.4398153625337,True,222.11034089853248,0.020155266218267253,-0.9997968619893097,877.9612695025102,179.43068741793863,-12077.55763051174,221.39833,0.00014226882,28843.98153625337,2.084694946427405,0.45386149955157334,6.824443172856297e-05,6657363177491.949,7.668164278800907e-05,24.639442,7.7396197,-0.07237234,1.052945,223.0575,23.777422,7.3323283,0.0019394599295077342,0.010341061414843589,-0.004605256846431549,520.6054473804077,,,,,97721.94546891279,44352.22870961783,5.104449215278983e-06,0.0064100654763107265,33.29343148577107,1.6479287946756909,68125569.39535944,1.1806906438496856,4.295443348618057e-17,1.7620877674643568e-05,,,,True,,1202,0.2925,718711.085695695,5509664.214010744,,
723154,151,1,2021-01-30 10:39:56,2021-01-30 10:57:28,0 days 00:17:32,6.030061449975818,49.69977899269888,9430.472614917253,288.2375766951873,True,221.79218166162673,0.02058601782469997,-0.9997880854811789,875.668907019825,178.13866100662122,-12001.293757007139,221.35803,0.00014173801,28823.757669518727,2.085979937496353,0.45362583497916226,6.7947926625161e-05,8447569720073.275,7.664961001408581e-05,24.64507,7.7600193,-0.07338023,1.0515348,223.01646,23.783777,7.3523936,0.0019450193058517585,0.010364256225584224,-0.0046255570816244335,520.5941835006879,,,,,96559.40871088998,43801.84240157166,4.694660587901462e-06,0.005556462958903954,32.88929076032656,1.5957099229582217,87485723.37850861,1.135277328739129,3.1875138777003226e-17,1.7412530621584275e-05,,,,True,,1202,0.2922222222222222,718488.3538155654,5509659.694122351,,
723155,152,1,2021-01-30 10:39:57,2021-01-30 10:57:28,0 days 00:17:31,6.026978949013312,49.699820003611336,9434.876505758304,288.0464632779871,True,237.43740422722618,0.033011481929877226,-0.9994549725029104,883.7226104785368,177.62054183916757,-12261.007793774463,221.3198,0.00014123594,28804.646327798706,2.0872084081543965,0.4534033869365326,6.766738817435015e-05,8388633686761.623,7.641979373226426e-05,24.649626,7.7799125,-0.07438558,1.0502647,222.97755,23.789038,7.3719416,0.0019501279207469223,0.010370572574750757,-0.004749307424366316,520.5829141387383,,,,,96247.21008629349,43638.81103631747,4.695082182148529e-06,0.00555835094243742,32.7181784072575,1.5903602667770882,87157162.05426139,1.117351257323445,3.1995144133760716e-17,1.7597054942084876e-05,,,,True,,1202,0.29194444444444445,718265.9341003585,5509655.285313679,,
723156,153,1,2021-01-30 10:39:58,2021-01-30 10:57:28,0 days 00:17:30,6.023680010886636,49.699890432574534,9439.244113259345,287.85702578575075,True,237.49558910287968,0.03281377632155419,-0.9994614830415022,881.2510419024435,177.24838003239353,-12201.124210779437,221.2817,0.00014073717,28785.702578575074,2.0884352513727724,0.45318322178406645,6.73888139784986e-05,8394339106182.136,7.619743351847686e-05,24.65302,7.8003664,-0.07544849,1.0490978,222.93878,23.793156,7.39201,0.001955235549631311,0.010373638661206223,-0.004755259432907167,520.5702633267995,,,,,95776.79970124584,43404.4386607778,4.681050694205766e-06,0.005530998559196195,32.590848366026535,1.5865665398231086,87644806.80463731,1.112626827807949,3.180312326320257e-17,1.7628472507903753e-05,,,,True,,1202,0.2916666666666667,718027.778694627,5509653.526917886,,
723157,154,1,2021-01-30 10:39:59,2021-01-30 10:57:28,0 days 00:17:29,6.020380231928755,49.69996045673239,9443.588612108513,287.668690687205,True,256.28560690519544,-0.0022871933017171663,-0.9999973843699794,825.9487761952593,176.94518469132075,-11273.499420401766,221.24377,0.0001402411,28766.8690687205,2.0896393100523967,0.452964326578842,6.711258694078035e-05,7781037523906.773,7.607036633100437e-05,24.656296,7.8208,-0.07650497,1.0479351,222.9002,23.797146,7.4120584,0.0019602343782463547,0.010375242948539953,-0.004435868754286696,520.5576158831648,,,,,90321.68909259999,40912.50307529309,4.70462885583146e-06,0.005579749742285953,32.484468987021245,1.5894607390533664,86148051.50432323,1.1151173552894975,3.436475609255035e-17,1.805321921540698e-05,,,,True,,1202,0.29138888888888886,717789.565049751,5509651.731563464,,
723158,155,1,2021-01-30 10:40:00,2021-01-30 10:57:28,0 days 00:17:28,6.016818283355917,49.69995513278856,9436.391723186818,287.9807318858024,True,238.70571494252798,0.03030180626373203,-0.9995407948338854,909.9884054491692,202.60267433578284,-13612.485219613192,221.29895,0.00014104802,28798.07318858024,2.0894157453127193,0.4533426254626117,6.750596114656036e-05,647209705813.7858,7.502869602346807e-05,24.610016,7.819655,-0.078055836,1.0538307,222.95691,23.750473,7.4099407,0.0019488311069122233,0.009859765266502597,-0.0045102373404837404,520.5457516090806,,,,,116841.45686254792,52969.21281694397,1.169273167681724e-05,0.026460996902628663,40.472210306549094,2.986867579081073,5539212.906042092,0.5379203161664604,7.781817931368296e-16,2.300479423130439e-05,,,,True,,1202,0.2911111111111111,717532.7873026514,5509640.811712053,,
723159,156,1,2021-01-30 10:40:01,2021-01-30 10:57:28,0 days 00:17:27,6.013501369428155,49.70002012312669,9440.539954605443,287.80084029756705,True,232.87348308184957,0.018483808587004203,-0.9998291598168754,898.7263380855774,202.612226403479,-13267.127770775054,221.26259,0.00014057387,28780.084029756705,2.09061303581367,0.45313389170557433,6.724050346002669e-05,649924713981.7184,7.482721198416711e-05,24.612387,7.8398128,-0.07912239,1.052786,222.91994,23.753544,7.429701,0.0019534879296566033,0.009854820279349794,-0.004410180670465229,520.5331521638537,,,,,116209.1346494931,52658.297435461915,1.16430955132938e-05,0.02627382758412607,40.45572664691771,2.98521868413595,5592716.234760753,0.5449081156894131,7.702999300839445e-16,2.2863318237047318e-05,,,,True,,1202,0.29083333333333333,717293.3615474461,5509638.429021309,,
723160,157,1,2021-01-30 10:40:02,2021-01-30 10:57:28,0 days 00:17:26,6.010264579872683,49.70005878085941,9444.66566184712,287.62201575247786,True,232.84018186828138,0.018467692747449374,-0.9998294576199412,898.511491929854,202.50097870304953,-13263.959205967842,221.2265,0.00014010299,28762.201575247786,2.0917774943302154,0.45292618456007344,6.697795918690295e-05,650488677578.8242,7.462055708492536e-05,24.615013,7.8598166,-0.0801676,1.0517145,222.88322,23.756859,7.44932,0.001958252409039005,0.009852158698451222,-0.004414810517467039,520.5214025329568,,,,,116084.71121492733,52577.805336335005,1.1623076195397963e-05,0.026201205980420795,40.40039877845962,2.977557762726784,5603568.900425347,0.54504419471174,7.663519827927702e-16,2.284270525755736e-05,,,,True,,1202,0.29055555555555557,717059.8303271413,5509633.361631234,,
723161,158,1,2021-01-30 10:40:03,2021-01-30 10:57:28,0 days 00:17:25,6.007028268774377,49.70009739910263,9448.86771520547,287.43997455880316,True,217.01208567907136,0.053801187069364514,-0.9985516673011603,950.957415162728,202.1107126394423,-14204.269585655227,221.1898,0.00013962356,28743.997455880315,2.092931035648004,0.45271462469659085,6.671197371822998e-05,699107203695.5615,7.437423793937486e-05,24.617939,7.8799906,-0.081202894,1.0505877,222.84589,23.76048,7.469114,0.001963133931278094,0.009854563226454489,-0.0047304130574784015,520.5096527125847,,,,,121743.33114321798,55114.986467814706,1.151410460304606e-05,0.02578713927825002,40.2546492663436,2.9340729626609185,5742468.167501815,0.5528789185576052,7.057618617357489e-16,2.2353418920000947e-05,,,,True,,1202,0.2902777777777778,716826.3340350848,5509628.3013155935,,
723162,159,1,2021-01-30 10:40:04,2021-01-30 10:57:28,0 days 00:17:24,6.004021878656232,49.70020212803584,9463.18480288361,286.8204305640187,True,249.23709371893023,-0.012280466294394147,-0.9999245922306302,818.5111820111983,178.93655631036674,-11099.667343371146,221.07167,0.00013800377,28682.043056401868,2.0950807962403695,0.4519802441661744,6.5870381827699e-05,4675762850580.594,7.46687645965517e-05,24.664114,7.9191856,-0.08175681,1.0432184,222.7252,23.808323,7.508445,0.0019823762918096577,0.01030707560185112,-0.004345399643628253,520.4972110992032,,,,,91477.89956268852,41346.20338015273,5.5601698758888965e-06,0.007431189720294747,33.001494787776714,1.6924828459794812,51113579.04950976,0.9497119841357959,6.311871454386327e-17,1.847594382893108e-05,,,,True,,1202,0.29,716609.1202018535,5509631.26295891,,
