,waypoint,flight_id,formation_time,time,age,longitude,latitude,altitude,level,continuous,segment_length,sin_a,cos_a,width,depth,sigma_yz,air_temperature,specific_humidity,air_pressure,rhi,rho_air,q_sat,n_ice_per_m,iwc,u_wind,v_wind,vertical_velocity,tau_cirrus,air_temperature_lower,u_wind_lower,v_wind_lower,dT_dz,ds_dz,dsn_dz,sdr,top_net_solar_radiation,rsr,top_net_thermal_radiation,olr,area_eff,plume_mass_per_m,r_ice_vol,terminal_fall_speed,diffuse_h,diffuse_v,n_ice_per_vol,tau_contrail,dn_dt_agg,dn_dt_turb,rf_sw,rf_lw,rf_net,persistent,ef,timestep,age_hours,x,y,x_proj,y_proj
557444,185,1,2019-03-20 01:41:38,2019-03-20 01:58:36,0 days 00:16:58,134.4506825004704,32.837069708706146,10894.893924417256,230.0932867568248,True,244.4184494613925,-0.12291951902326556,-0.9924166422642705,713.4153299024799,147.05050037586085,4624.833604454298,221.75873,9.4923525e-05,23009.32867568248,1.0606016940271628,0.3614645369876717,8.949969248696353e-05,4149134993912.6235,2.5807934957690836e-06,57.04812,-14.528561,0.1373533,0.02950204,223.06847,55.57705,-14.480265,0.004715431036232758,0.017249935204464415,0.0026809390998304545,1092.5390092301081,954.951,137.5880204605769,-243.06412,243.06412,77100.35801769984,27869.045212451594,1.6525449394228303e-06,0.001305686741370737,37.30100055197255,0.9265160400623775,53814730.574404225,0.1019178299017252,1.162328846410302e-18,1.5261619191605363e-05,-9.125331,2.857731,-6.2676,True,-1092883.1100014185,1202,0.2827777777777778,1010432.9733614252,3646414.4686576496,,
557445,186,1,2019-03-20 01:41:39,2019-03-20 01:58:36,0 days 00:16:57,134.4480863196884,32.8367995014164,10895.165003765735,230.08348215504603,True,245.09248326673605,-0.12256299000276664,-0.9924607364936819,710.4258845876553,146.9033471028374,4579.915905643595,221.75714,9.491257e-05,23008.348215504604,1.0606445463453649,0.3614517295933449,8.948574543795511e-05,4146299058041.5205,2.598905687827081e-06,57.046543,-14.520004,0.13685113,0.029323515,223.06708,55.57546,-14.472609,0.004713985168805834,0.017256566398701958,0.002665417308595193,1092.5263057337818,954.9439,137.58239704237553,-243.07329,243.07329,76749.88547018055,27741.37884928789,1.6542456385957502e-06,0.0013073936571312604,37.24069427582121,0.9267164776765,54023521.1119953,0.10234063541988812,1.1715706785608285e-18,1.5318860897583278e-05,-9.163421,2.8722727,-6.291148,True,-1095410.2283062292,1202,0.2825,1010191.100914668,3646371.8655056898,,
557446,187,1,2019-03-20 01:41:40,2019-03-20 01:58:36,0 days 00:00:00,134.44548287007194,32.83652933455547,10895.189047709677,230.08261253192984,False,0.0,0.0,0.0,655.4729417720296,147.5535081479273,0.0,221.75722,9.49285e-05,23008.261253192984,1.0608081612730313,0.3614502303674008,8.948696445516789e-05,1866185076167.7605,2.2987296695848827e-06,57.0431,-14.511364,0.13632514,0.02919652,223.06738,55.571957,-14.4648695,0.004712256620437358,0.017226953967473067,-0.0,1092.5135543390763,954.9368,137.5767257257951,-243.08249,243.08249,75961.61496430941,27456.343227929436,2.0649330712225233e-06,0.0017288294491313474,37.50658923860673,0.9564283631610652,24567474.99437167,0.06130243741805396,2.4389886637315195e-18,1.585120905818452e-05,-5.4488063,2.0778275,-3.3709788,True,0.0,1202,0.0,1009948.5456166381,3646329.2377778995,,
557447,192,1,2019-03-20 01:41:45,2019-03-20 01:58:36,0 days 00:16:51,134.4324639642674,32.83517685814786,10896.11615099781,230.04908302242325,True,242.48166307563855,-0.12452824913034158,-0.9922160627446683,708.2799532091566,147.18507682675914,4509.397292978419,221.75221,9.4921204e-05,23004.908302242326,1.06123759308475,0.3614057183550291,8.94438767102028e-05,2477187634309.1523,2.4861785119352037e-06,57.031944,-14.468327,0.1337622,0.028398272,223.06339,55.56064,-14.426342,0.004704821600974185,0.017244231800963263,0.0026345653149343158,1092.449771770141,954.9019,137.54785526623482,-243.12926,243.12926,76817.70983035504,27762.359603627647,1.9357857051495427e-06,0.0015937709736875496,37.35694989254099,0.9433649068971315,32247611.12743138,0.06473150932681393,1.953974871459213e-18,1.5466521928216806e-05,-5.7639112,2.0817323,-3.682179,True,-632301.1712512277,1202,0.2808333333333333,1008735.6069844548,3646116.001732304,,
557448,193,1,2019-03-20 01:41:46,2019-03-20 01:58:36,0 days 00:16:50,134.4298889306512,32.83490528414052,10896.325161358745,230.04152452462444,True,242.6048550427278,-0.12450101130351193,-0.992219480853104,707.0742348856124,147.12919687967505,4481.844399647908,221.75105,9.4917246e-05,23004.152452462444,1.0613109610997098,0.36139572910979134,8.943396402578488e-05,2478348374659.5205,2.5074433019618925e-06,57.029938,-14.45981,0.13325612,0.028235983,223.06242,55.5586,-14.418719,0.004703362249156271,0.017246869664030058,0.0026241464346009524,1092.4371997523283,954.8953,137.54187504529705,-243.13875,243.13875,76699.83286200407,27718.992019763096,1.9399747858531976e-06,0.0015981305867868165,37.33429975248641,0.9437506087977521,32312304.762364827,0.06506539128552545,1.9708332309155495e-18,1.5487991788925908e-05,-5.7936125,2.0963259,-3.6972866,True,-634129.7301802938,1202,0.28055555555555556,1008495.7176771436,3646073.3922467865,,
557449,194,1,2019-03-20 01:41:47,2019-03-20 01:58:36,0 days 00:16:49,134.42731258765662,32.834633631557224,10896.517340730055,230.03457486787772,True,242.4369449976429,-0.12463751344001267,-0.9922023433975001,706.39573319492,147.07136517014453,4459.47130666907,221.75002,9.491515e-05,23003.45748678777,1.0613938446084146,0.36138649665916056,8.942500592170597e-05,2487318957502.484,2.5308142444058185e-06,57.027805,-14.451284,0.132748,0.028077416,223.06157,55.556435,-14.411087,0.0047020149597258865,0.0172496503513074,0.002616557389825702,1092.4246182593586,954.88873,137.53588534920232,-243.1483,243.1483,76633.66582417535,27694.37201834757,1.943065566833205e-06,0.0016013510097668707,37.31097034179383,0.9440581799840101,32457261.841150478,0.06551270623505444,1.9828127743680978e-18,1.549872624349039e-05,-5.833532,2.1136003,-3.7199316,True,-636961.0810227765,1202,0.2802777777777778,1008255.7049713699,3646030.7737750267,,
557450,195,1,2019-03-20 01:41:48,2019-03-20 01:58:36,0 days 00:16:48,134.42473808068564,32.834361869463166,10896.766781559314,230.02555475606383,True,242.36267788489917,-0.1247163236257116,-0.992192440316538,705.2125600366185,146.8589583374879,4431.413070459711,221.74858,9.4906965e-05,23002.555475606383,1.061450396647757,0.36137467670625373,8.941252995597939e-05,2951698043666.5254,2.607304468234503e-06,57.026104,-14.442774,0.13224487,0.027907776,223.06033,55.55471,-14.40347,0.004700564576096156,0.01725944477269045,0.0026090375238925325,1092.4120471769065,954.8822,137.52984502846903,-243.15788,243.15788,76427.28589127563,27618.88573049616,1.85192193871103e-06,0.0015073045628239805,37.224400100017355,0.9390077310345255,38620997.84448147,0.0748388909277948,1.6999564263037276e-18,1.5479815813712123e-05,-6.675169,2.3181918,-4.3569775,True,-744729.3619388539,1202,0.28,1008015.8639677768,3645988.158076633,,
557451,196,1,2019-03-20 01:41:49,2019-03-20 01:58:36,0 days 00:16:47,134.42216439605932,32.83409001887038,10897.026280065169,230.0161712492596,True,244.48067972868049,-0.13453181498947578,-0.9909092747348959,712.3068760001042,146.6181452665636,4724.645757271299,221.74709,9.489776e-05,23001.61712492596,1.0615026431739507,0.36136235222380836,8.939945831592315e-05,3676221671745.0664,2.7434656920702035e-06,57.02448,-14.434266,0.13174242,0.027736608,223.05902,55.553062,-14.395855,0.004699230480831886,0.01727058340677048,0.0027692474469875857,1092.3994799613138,954.8758,137.52368650428252,-243.16751,243.16751,76464.40979086784,27631.358983433205,1.7509781000699046e-06,0.0014045411340358122,37.12636680303419,0.9328416326215396,48077552.443020605,0.0918561576452867,1.4153909364950277e-18,1.541237891874748e-05,-8.211703,2.7102282,-5.5014753,True,-958162.3693701724,1202,0.2797222222222222,1007776.0994992999,3645945.5425805524,,
557452,197,1,2019-03-20 01:41:50,2019-03-20 01:58:36,0 days 00:16:46,134.41957158658357,32.83379421224379,10897.316860148898,230.00566419557757,True,244.9959403743644,-0.1342759277168039,-0.990943981885854,710.2699945916023,146.5264979490826,4686.59228932879,221.74542,9.4886076e-05,23000.566419557756,1.0615449953602638,0.36134857289587824,8.93848838508643e-05,3661000781199.3413,2.7600800112343533e-06,57.02311,-14.42567,0.13123593,0.027557546,223.05754,55.551666,-14.388168,0.004697904243942048,0.017274871285382055,0.002754986710942871,1092.3870907041814,954.8701,137.51697351668145,-243.17784,243.17784,76250.64245041377,27553.060831850886,1.7552726483974849e-06,0.0014088987757596753,37.08917387313922,0.933203777497507,48012720.46435689,0.0917430640838174,1.4307551413544417e-18,1.5449139486260623e-05,-8.201302,2.7128258,-5.488476,True,-955177.4462145808,1202,0.27944444444444444,1007534.6775960627,3645900.180274518,,
557453,198,1,2019-03-20 01:41:51,2019-03-20 01:58:36,0 days 00:16:45,134.4169732294639,32.833498345814604,10897.539406362648,229.99761743401606,True,245.10956194535532,-0.13424522118084897,-0.990948142230513,708.7604593288578,146.43214549076313,4655.847947975291,221.7442,9.488174e-05,22999.761743401607,1.0616205002374066,0.3613379046597369,8.937444182811778e-05,3669602591819.6577,2.7830650420111416e-06,57.02122,-14.417041,0.13072209,0.027392283,223.05652,55.54974,-14.380449,0.004696447121280585,0.017279428728954813,0.0027446327909350487,1092.3746653975077,954.86444,137.51022447953892,-243.18825,243.18825,76082.62176092918,27491.535128113454,1.7574451908403705e-06,0.0014111081085799696,37.05119600597561,0.9334513848379272,48231810.45667007,0.09215625980744081,1.4397207257887289e-18,1.5476347798431794e-05,-8.238428,2.728048,-5.51038,True,-957396.7065278988,1202,0.2791666666666667,1007292.7346467322,3645854.7907389584,,
557454,199,1,2019-03-20 01:41:52,2019-03-20 01:58:36,0 days 00:00:00,134.41437366464856,32.833202409797536,10897.714675900494,229.99128024927484,False,0.0,0.0,0.0,649.6180868808565,146.5867853778946,0.0,221.74332,9.488251e-05,22999.128024927482,1.0617176037737086,0.36132938996298597,8.936699415764374e-05,3032701400748.191,2.689342831492498e-06,57.018974,-14.408398,0.13020357,0.027236713,223.05582,55.547443,-14.372716,0.004695096454411783,0.01727257368343096,-0.0,1092.362231073934,954.8589,137.50334435518403,-243.1987,243.1987,74789.87553674336,27023.78010309913,1.8409198900677291e-06,0.0014960840194475809,37.11476336315492,0.9439593104112715,40549624.91892718,0.08333561266753922,1.7038164749242873e-18,1.5916594558805314e-05,-7.438733,2.5670302,-4.871703,True,0.0,1202,0.0,1007050.6776368042,3645809.393839009,,
557455,204,1,2019-03-20 01:41:57,2019-03-20 01:58:36,0 days 00:16:39,134.40132910882295,32.83182008927791,10898.046382512746,229.9792871883132,True,240.31705218870707,-0.126498908987008,-0.9919667464310971,700.3450427159408,147.28539719966707,4295.322721873111,221.74234,9.494187e-05,22997.92871883132,1.0624566698180296,0.36131214467465617,8.936069663150596e-05,1886966865897.1252,2.699059133578753e-06,57.00337,-14.365051,0.12756206,0.0265728,223.05595,55.53152,-14.333892,0.004686729024343777,0.01724280422826574,0.0025427285045759376,1092.2985187836368,954.82733,137.4711872406681,-243.24908,243.24908,76386.82080055779,27599.48604832817,2.174187819673075e-06,0.0018450626137553338,37.40479491460242,0.9592286607585507,24702780.481254775,0.07036873089170698,2.869634930835755e-18,1.5689348087989973e-05,-6.252989,2.487427,-3.7655618,True,-633333.7313012758,1202,0.2775,1005835.4381566287,3645593.0904237553,,
557456,205,1,2019-03-20 01:41:58,2019-03-20 01:58:36,0 days 00:16:38,134.39877779974995,32.831546680922116,10898.217278385713,229.97310853831996,True,240.30963974712466,-0.12654269543302035,-0.9919611616553069,699.4719215341455,147.2454391787087,4271.928561882867,221.74146,9.494239e-05,22997.310853831998,1.0625522032919785,0.36130387887276405,8.93531552901858e-05,1892423865721.6074,2.7216274460100824e-06,57.001118,-14.356585,0.12705326,0.02642282,223.05525,55.529224,-14.326311,0.00468537732920538,0.017244963954113277,0.002533526017294786,1092.2860886780054,954.8214,137.4646775451929,-243.25916,243.25916,76308.27057843446,27570.47415006079,2.177369740908309e-06,0.0018484774370949733,37.389184632598464,0.9595623566476026,24799721.5947445,0.07107471006428528,2.8863352210082296e-18,1.570448696308871e-05,-6.3159285,2.5153315,-3.800597,True,-638383.5401141731,1202,0.2772222222222222,1005597.7706028596,3645550.464540956,,
557457,206,1,2019-03-20 01:41:59,2019-03-20 01:58:36,0 days 00:16:37,134.39622659158664,32.83127318637433,10898.387507048523,229.96695414458597,True,239.65365671060516,-0.1269533814456044,-0.9919086847787587,700.0015066554542,147.2065312673032,4259.862032730409,221.74057,9.4943025e-05,22996.695414458598,1.0626483514918683,0.36129565111336237,8.934566632479853e-05,1900704555437.3406,2.7469172443861888e-06,56.998863,-14.348117,0.1265441,0.026273284,223.05457,55.526924,-14.318729,0.004683909898842842,0.017247082654490778,0.0025306253790657257,1092.2736579770437,954.8155,137.4581672543875,-243.26927,243.26927,76377.12788694812,27594.724150083468,2.1815559583052848e-06,0.001852968097592301,37.374019093838385,0.9599580557146921,24885782.013834365,0.071881823527541,2.9018649282545856e-18,1.569081745884702e-05,-6.38783,2.5477722,-3.8400576,True,-643766.8878563038,1202,0.27694444444444444,1005360.1119193609,3645507.8355242847,,
557458,207,1,2019-03-20 01:42:00,2019-03-20 01:58:36,0 days 00:16:36,134.3936824933798,32.830999553731296,10898.81365522903,229.95154790162206,True,239.51315990704904,-0.12703589917384162,-0.9918981199302143,697.6592238507274,146.44985787937506,4220.940416749952,221.73796,9.491674e-05,22995.154790162207,1.0626284546069316,0.361275703666802,8.932260056337332e-05,4176208068411.8823,3.089710561046956e-06,56.998543,-14.339708,0.12605746,0.026075613,223.05211,55.526608,-14.311205,0.004682841764292789,0.01728183576584197,0.002526884081275686,1092.261270862663,954.8097,137.45157847985047,-243.27943,243.27943,75736.54067129444,27361.772024311267,1.740232658877991e-06,0.0013937817010711716,37.06532245831686,0.9346236762025085,55141257.197593965,0.10651372053292261,1.400695660463144e-18,1.5545914701471207e-05,-9.534263,3.124636,-6.409627,True,-1071146.7562401264,1202,0.27666666666666667,1005123.11960687,3645465.231251367,,
557459,208,1,2019-03-20 01:42:01,2019-03-20 01:58:36,0 days 00:16:35,134.3911399192171,32.83072590353234,10899.088275137192,229.94162019921546,True,244.26266148038752,-0.12387958292261327,-0.9922972583530196,693.4963548023437,146.27555672728528,4083.990607151275,221.73637,9.490649e-05,22994.162019921547,1.0626791923098333,0.3612627003129641,8.930869554669708e-05,4183752224746.6006,3.1092562962706786e-06,56.99709,-14.331279,0.125558,0.025907472,223.0507,55.525124,-14.303659,0.004681511567281121,0.017290096664513064,0.0024633816720564103,1092.2488911498676,954.80396,137.44493607174263,-243.28964,243.28964,75426.59296151546,27248.814648683885,1.7404440983055106e-06,0.0013940097036817293,36.994821887969266,0.9349029881392895,55467866.974732056,0.10734737952275172,1.4070234088193345e-18,1.55954894084004e-05,-9.609559,3.1494846,-6.4600744,True,-1094416.982948397,1202,0.2763888888888889,1004886.2692155435,3645422.638261031,,
557460,209,1,2019-03-20 01:42:02,2019-03-20 01:58:36,0 days 00:16:34,134.38854589062362,32.83045375958769,10899.352331966455,229.9320746868209,True,244.26260811691935,-0.12391492784121956,-0.9922928452115863,692.0024157274974,146.12380999945339,4053.260423595107,221.73485,9.4897594e-05,22993.20746868209,1.0627379155054013,0.3612501863849589,8.929538747896908e-05,4192374322939.596,3.1299938792428384e-06,56.99547,-14.322683,0.12504752,0.025739884,223.04936,55.52347,-14.295962,0.004680178713243492,0.017297325580521116,0.002454569043449711,1092.2361706847198,954.79785,137.4383191222198,-243.2999,243.2999,75223.78216456232,27174.605327529687,1.741524460641458e-06,0.0013951141510715026,36.933539912987385,0.9350468634803734,55732033.172277935,0.10780438169431333,1.413688078396902e-18,1.5625634321219073e-05,-9.650826,3.1647532,-6.4860735,True,-1096453.813568022,1202,0.2761111111111111,1004644.5845263028,3645379.9717305,,
557461,210,1,2019-03-20 01:42:03,2019-03-20 01:58:36,0 days 00:16:33,134.38595188206966,32.830181538061794,10899.615016547772,229.9225790988247,True,245.1103871177792,-0.12350933261290702,-0.9923434106988942,688.9268176509175,145.9736041524581,4009.308479604926,221.73334,9.488891e-05,22992.25790988247,1.0627974119072898,0.36123772855258285,8.92822144626494e-05,4186392236628.392,3.1484957115370085e-06,56.993835,-14.314086,0.124536574,0.02557303,223.04803,55.521812,-14.288263,0.004678845659951776,0.017304454330289636,0.0024381219406412785,1092.2234489402488,954.79175,137.43170089337377,-243.31021,243.31021,74858.67999416759,27041.779523537774,1.7429309052674867e-06,0.0013965479452340169,36.87283849655897,0.9352181428800597,55923938.77309303,0.10813544227894374,1.4243407077149392e-18,1.5689819820706725e-05,-9.680711,3.1768847,-6.503826,True,-1098373.2775724863,1202,0.2758333333333333,1004402.901070296,3645337.30283208,,
557462,211,1,2019-03-20 01:42:04,2019-03-20 01:58:36,0 days 00:00:00,134.38334874414488,32.82990926549839,10899.60643247246,229.92288939310893,False,0.0,0.0,0.0,645.7747169295102,146.5998702755571,0.0,221.73364,9.49087e-05,22992.288939310893,1.062981250342957,0.36123770615581613,8.928539147265759e-05,1989695072239.981,2.8453263095942175e-06,56.990154,-14.305423,0.12400101,0.025457004,223.04857,55.518047,-14.280499,0.00467710991295121,0.017276126294631915,-0.0,1092.2106687247626,954.78564,137.42502419351263,-243.32057,243.32057,74354.02876117277,26859.47879312963,2.1544102025890826e-06,0.0018240479768175855,37.12902477279164,0.9645134463858278,26759747.997394163,0.07759329999355967,2.8617283498974924e-18,1.6178784404265286e-05,-6.900828,2.7221549,-4.178673,True,0.0,1202,0.0,1004160.3607928529,3645294.590682695,,
557463,216,1,2019-03-20 01:42:09,2019-03-20 01:58:36,0 days 00:16:27,134.37030953840184,32.828546200913586,10900.014616491957,229.90813486894297,True,240.5475747362101,-0.13824952083803954,-0.990397430321814,698.3669114466948,146.75322217881947,4379.202191717146,221.73218,9.496068e-05,22990.813486894298,1.0636898638741816,0.3612169191599615,8.92747780450732e-05,1957922605315.164,2.9789470845116025e-06,56.97509,-14.26208,0.121351935,0.024793644,223.04817,55.502655,-14.241667,0.004669103972710502,0.017272053513406483,0.002624756159920548,1092.1466068060286,954.7556,137.39099157165356,-243.37318,243.37318,75644.70039399342,27324.14562709663,2.2120009281322605e-06,0.001885723831058985,37.19797224654433,0.9623728431661966,25883143.103447776,0.07843299079978902,3.065561631740538e-18,1.5829608624553313e-05,-6.9721737,2.8112178,-4.160956,True,-698530.4590124165,1202,0.27416666666666667,1002945.4476655775,3645080.821481884,,
557464,217,1,2019-03-20 01:42:10,2019-03-20 01:58:36,0 days 00:16:26,134.36775991681282,32.82824711121423,10900.181562976095,229.9021005176619,True,240.54382916807444,-0.1382903450492697,-0.9903917308147084,697.4794647628472,146.7112990595902,4355.680195258148,221.73134,9.496277e-05,22990.21005176619,1.0637970014160336,0.3612088128079082,8.926775677647937e-05,1963169488430.7585,3.0020125993779443e-06,56.97287,-14.25357,0.120836295,0.024646731,223.04755,55.50037,-14.234052,0.004667520390625839,0.017274614588811594,0.002615456594334581,1092.1344795794869,954.75116,137.38331991151813,-243.38454,243.38454,75565.09569277009,27294.77850490146,2.2149237575940346e-06,0.0018888753904292004,37.18223503999914,0.9627134144698392,25979845.197477736,0.07915503452011932,3.082048682439975e-18,1.5845109895419884e-05,-7.0366282,2.840107,-4.1965213,True,-703602.6704571565,1202,0.2738888888888889,1002708.0706035018,3645035.4238921585,,
557465,218,1,2019-03-20 01:42:11,2019-03-20 01:58:36,0 days 00:16:25,134.36521035817577,32.82794793786163,10900.347263257096,229.89611133773667,True,239.90387555419582,-0.13870202545568605,-0.9903341598341896,697.9664091616103,146.67097995716588,4343.528617716318,221.73053,9.496503e-05,22989.611133773666,1.0639024542779305,0.36120071086116856,8.926102872209993e-05,1971265702519.426,3.02733211179409e-06,56.97064,-14.245059,0.12032022,0.024500359,223.04692,55.498074,-14.226435,0.004666167047510896,0.017277107757653398,0.002612561439666324,1092.1223514796377,954.7468,137.3755253077627,-243.39592,243.39592,75628.85837081829,27317.197405158204,2.218695483478627e-06,0.0018929407420171741,37.167164452247874,0.9630749585670436,26064993.508880563,0.07996015701502689,3.0965973106712005e-18,1.583204744143921e-05,-7.1084456,2.8728666,-4.235579,True,-708755.6842727935,1202,0.27361111111111114,1002470.6986924866,3644990.023266891,,
557466,219,1,2019-03-20 01:42:12,2019-03-20 01:58:36,0 days 00:16:24,134.3626677421222,32.827648672725694,10900.764651946134,229.88102552640575,True,239.536486937327,-0.13891071029013305,-0.9903049098972956,696.0050784114693,145.9267866622131,4308.489803247266,221.72801,9.49413e-05,22988.102552640576,1.063900215029103,0.3611811096745851,8.92389147871711e-05,4206013188220.84,3.3739535429109548e-06,56.97031,-14.236591,0.11982544,0.024309257,223.04456,55.49773,-14.218861,0.004665096481652142,0.01731177965933072,0.0026110253042381615,1092.1102654112824,954.7425,137.36777273550115,-243.40736,243.40736,75035.62357345338,27101.44978738435,1.7821093513061425e-06,0.001436276979219747,36.864789168657865,0.9380429255901481,56053551.47216864,0.10756837986162524,1.5278448740062393e-18,1.568076473978554e-05,-9.627281,3.2226608,-6.40462,True,-1067890.8528262596,1202,0.2733333333333333,1002233.9770604561,3644944.651530854,,
557467,220,1,2019-03-20 01:42:13,2019-03-20 01:58:36,0 days 00:16:23,134.3601291015176,32.8273494161747,10901.064914926652,229.87017352233207,True,243.6240621536944,-0.124623868310681,-0.99220405736284,683.8644782800059,145.72906570117044,3811.6573649733637,221.7263,9.492976e-05,22987.017352233208,1.0639484535796604,0.36116685231346696,8.922402268913247e-05,4218559647231.948,3.3918393365600614e-06,56.96911,-14.228123,0.11932154,0.024140038,223.043,55.496487,-14.211284,0.004664002418069515,0.01732139319890979,0.00235502630733013,1092.0982016774449,954.7383,137.35992042744488,-243.41885,243.41885,74517.95436127397,26913.415017499905,1.7793469872530737e-06,0.0014334888023626367,36.78537447314978,0.9388252939154706,56611318.48547201,0.10980423199424386,1.530715693796597e-18,1.577249990565379e-05,-9.829283,3.2849262,-6.5443563,True,-1090447.3994037004,1202,0.27305555555555555,1001997.626922878,3644899.3056308753,,
557468,221,1,2019-03-20 01:42:14,2019-03-20 01:58:36,0 days 00:16:22,134.35754219705126,32.82707635325462,10901.398951743562,229.85810136301487,True,243.62712433875518,-0.12465440329523629,-0.9922002215979939,681.9028800232433,145.48446005922258,3776.3636584882433,221.7243,9.4914285e-05,22985.810136301487,1.0639862927004669,0.36115114311213065,8.920630430258174e-05,4232865527980.7886,3.4108161297452966e-06,56.968025,-14.219534,0.118813805,0.023964949,223.04118,55.495384,-14.20359,0.004662683697246734,0.0173329620518911,0.002346683866947299,1092.0855086254885,954.7327,137.35278157470725,-243.42969,243.42969,74215.70242917718,26803.08576916707,1.778212105579768e-06,0.0014323553051503758,36.68647622824794,0.9387948755751865,57034635.38622628,0.1104934622821931,1.5337760194584653e-18,1.5815162460825e-05,-9.891746,3.3039799,-6.5877657,True,-1094554.0070003916,1202,0.2727777777777778,1001756.6020923613,3644856.644564605,,
557469,222,1,2019-03-20 01:42:15,2019-03-20 01:58:36,0 days 00:16:21,134.35495527800038,32.826803220000365,10901.731237878,229.846092983071,True,243.88228825053972,-0.12456697211445669,-0.9922112020423052,679.61375039852,145.24214343168924,3737.7836364334926,221.72234,9.4899086e-05,22984.6092983071,1.0640212531001771,0.3611354673435423,8.918908832737658e-05,4242718181888.209,3.4292919721552718e-06,56.966934,-14.210942,0.11830551,0.023790766,223.03938,55.494263,-14.195895,0.004661479516880434,0.017344593816593586,0.002336280172260333,1092.0728140005358,954.7272,137.3456411489733,-243.44057,243.44057,73882.69239194831,26681.66064556543,1.7773449707346873e-06,0.0014314936087047275,36.588906701282895,0.9387734455889233,57425061.872143924,0.11112365701576785,1.5382609629140893e-18,1.5865099273670235e-05,-9.948866,3.3216887,-6.6271772,True,-1098547.3120243459,1202,0.2725,1001515.5751997933,3644813.9817349706,,
557470,223,1,2019-03-20 01:42:16,2019-03-20 01:58:36,0 days 00:00:00,134.3523656283645,32.826529992355326,10902.029493505801,229.83531485309751,False,0.0,0.0,0.0,638.0727170916126,145.07447129947977,0.0,221.7206,9.488748e-05,22983.53148530975,1.0640731625885531,0.36112136966500447,8.917383100024043e-05,4246581954335.126,3.444041975278982e-06,56.96558,-14.202337,0.11779357,0.023623077,223.03781,55.492878,-14.188186,0.004660269100971562,0.017352741569574923,-0.0,1092.060101194686,954.7217,137.338421507186,-243.4515,243.4515,72702.7859490043,26254.529640366076,1.7698036008786412e-06,0.0014238610947433022,36.52162492902987,0.9421950629663117,58410168.17861413,0.11846589996881082,1.5417238074597222e-18,1.622772400366997e-05,-10.6121025,3.5257928,-7.0863094,True,0.0,1202,0.0,1001274.2917072941,3644771.301535423,,
557471,231,1,2019-03-20 01:42:24,2019-03-20 01:58:36,0 days 00:16:12,134.33158803570598,32.82418850645304,10902.250496968083,229.82732866579815,True,234.13196004336044,-0.15491558783216083,-0.9879277102332011,701.2178114369485,145.8443238032217,4556.609558284072,221.7214,9.502141e-05,22982.732866579816,1.0654299428581209,0.3611075139938812,8.918597563483432e-05,4221451712304.509,3.671552777911077e-06,56.93871,-14.132932,0.11348524,0.022657342,223.04039,55.465275,-14.126025,0.004646907597903862,0.017324615024073464,0.0027640487788488538,1091.9598780886006,954.685,137.27488053000684,-243.54535,243.54535,75045.86111445632,27099.6243425714,1.8307586373318606e-06,0.0014859330135197609,36.85043809046926,0.9418336407899828,56251626.00061521,0.10734580583037848,1.6679173627201343e-18,1.571732828139758e-05,-9.604717,3.2932076,-6.3115096,True,-1036293.8473345481,1202,0.27,999339.1957374974,3644412.5065910188,,
557472,232,1,2019-03-20 01:42:25,2019-03-20 01:58:36,0 days 00:16:11,134.3291127289316,32.82386230422443,10902.683245466545,229.81169150471396,True,243.07785699641892,-0.12524037693714155,-0.992126427419733,676.173645535197,145.47932468524064,3559.9001853329087,221.71884,9.499755e-05,22981.169150471396,1.0654323753681796,0.36108711113095676,8.916337935246451e-05,4229681453503.889,3.684200960826309e-06,56.938663,-14.124615,0.11299612,0.022471411,223.03795,55.465195,-14.11859,0.004646070615752933,0.017342074955188858,0.002242255081197565,1091.948517116387,954.6828,137.2657168234182,-243.55812,243.55812,73950.36254792626,26702.522779517592,1.8226782027984303e-06,0.0014776987156657642,36.703173085152095,0.9432057656558581,57196223.35539854,0.11146713356179902,1.6684202329523118e-18,1.591336343736188e-05,-9.977169,3.4058952,-6.571274,True,-1080174.961201156,1202,0.2697222222222222,999108.9212395882,3644364.5407251646,,
557473,233,1,2019-03-20 01:42:26,2019-03-20 01:58:36,0 days 00:16:10,134.32653192844998,32.823588505999,10903.070663908553,229.7976930545323,True,243.08143220329305,-0.12526032662137346,-0.9921239088817014,673.8339886200832,145.15683712673194,3521.398063936891,221.71649,9.4977404e-05,22979.76930545323,1.06545468145932,0.3610689501998784,8.914260323360645e-05,4248271428083.514,3.7016564932093333e-06,56.937996,-14.116023,0.11248921,0.022292718,223.03577,55.464504,-14.110892,0.004644878148644694,0.017357467881606223,0.002234152038939313,1091.9358429397662,954.6778,137.25804752960994,-243.56955,243.56955,73565.84210209883,26562.34137837484,1.8196900580195437e-06,0.0014746691152679567,36.573065483082694,0.9430129674301716,57747880.085264616,0.11232447626256008,1.6682190578852515e-18,1.5966537319622304e-05,-10.055011,3.4275982,-6.627413,True,-1085652.21931728,1202,0.26944444444444443,998868.4592097772,3644321.90030191,,
